date,year,week,month,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2005-12-08,2005,49,12,5,2169,342,-0.674443618832946,0.662545908118461,0
2005-12-09,2005,49,12,5,2170,343,-0.661634618242279,0.675398813773903,0
2005-12-10,2005,49,12,5,2171,344,-0.648629561034982,0.688703563948397,0
2005-12-11,2005,49,12,5,2172,345,-0.635432300890178,0.702472902596001,0
2005-12-12,2005,50,12,5,2173,346,-0.622046748440868,0.716719934084348,1
2005-12-13,2005,50,12,5,2174,347,-0.608476870115126,0.731458125273595,2
2005-12-14,2005,50,12,5,2175,348,-0.594726686960764,0.746701307098997,3
2005-12-15,2005,50,12,5,2176,349,-0.580800273453801,0.762463675609148,3
2005-12-16,2005,50,12,5,2177,350,-0.566701756291118,0.778759792409673,3
2005-12-17,2005,50,12,5,2178,351,-0.55243531316762,0.795604584460016,2
2005-12-18,2005,50,12,5,2179,352,-0.538005171538299,0.813013343168646,2
2005-12-19,2005,51,12,5,2180,353,-0.52341560736555,0.831001722729906,2
2005-12-20,2005,51,12,5,2181,354,-0.508670943852104,0.849585737643487,3
2005-12-21,2005,51,12,5,2182,355,-0.493775550159977,0.868781759355386,2
2005-12-22,2005,51,12,5,2183,356,-0.478733840115788,0.888606511957147,1
2005-12-23,2005,51,12,5,2184,357,-0.463550270902851,0.909077066878156,0
2005-12-24,2005,51,12,5,2185,358,-0.448229341740411,0.930210836503854,1
2005-12-25,2005,51,12,5,2186,359,-0.432775592550432,0.952025566650897,2
2005-12-26,2005,52,12,5,2187,360,-0.417193602612317,0.974539327828641,1
2005-12-27,2005,52,12,5,2188,361,-0.401487989205974,0.997770505214737,1
2005-12-28,2005,52,12,5,2189,362,-0.385663406243607,1.02173778727133,1
2005-12-29,2005,52,12,5,2190,363,-0.369724542890673,1.04646015292705,0
2005-12-30,2005,52,12,5,2191,364,-0.353676122176372,1.07195685724925,0
2005-12-31,2005,52,12,5,2192,365,-0.337522899594114,1.09824741552984,1
2006-01-01,2005,52,1,5,2193,1,-0.321269661692364,1.12535158570815,2
2006-01-02,2006,1,1,6,2194,2,-0.304921224656289,1.27458184870042,1
2006-01-03,2006,1,1,6,2195,3,-0.288482432880609,1.30640142137046,1
2006-01-04,2006,1,1,6,2196,4,-0.271958157534106,1.33918706733542,1
2006-01-05,2006,1,1,6,2197,5,-0.255353295116187,1.37296146117215,0
2006-01-06,2006,1,1,6,2198,6,-0.23867276600595,1.40774741796149,0
2006-01-07,2006,1,1,6,2199,7,-0.221921513004166,1.44356786106835,4
2006-01-08,2006,1,1,6,2200,8,-0.205104499868619,1.480445787507,5
2006-01-09,2006,2,1,6,2201,9,-0.188226709843244,1.51840423081736,3
2006-01-10,2006,2,1,6,2202,10,-0.171293144181478,1.55746622138154,1
2006-01-11,2006,2,1,6,2203,11,-0.154308820664281,1.59765474411438,2
2006-01-12,2006,2,1,6,2204,12,-0.137278772113265,1.63899269346641,1
2006-01-13,2006,2,1,6,2205,13,-0.120208044899353,1.68150282568373,3
2006-01-14,2006,2,1,6,2206,14,-0.103101697447435,1.72520770827517,2
2006-01-15,2006,2,1,6,2207,15,-0.0859647987374465,1.77012966664465,3
2006-01-16,2006,3,1,6,2208,16,-0.0688024268023199,1.81629072785441,5
2006-01-17,2006,3,1,6,2209,17,-0.0516196672232538,1.86371256149334,5
2006-01-18,2006,3,1,6,2210,18,-0.0344216116227457,1.91241641763448,7
2006-01-19,2006,3,1,6,2211,19,-0.0172133561558347,1.96242306187589,9
2006-01-20,2006,3,1,6,2212,20,0,2.01375270747048,7
2006-01-21,2006,3,1,6,2213,21,0.0172133561558347,2.06642494456231,8
2006-01-22,2006,3,1,6,2214,22,0.0344216116227457,2.12045866656001,6
2006-01-23,2006,4,1,6,2215,23,0.0516196672232538,2.17587199369164,7
2006-01-24,2006,4,1,6,2216,24,0.0688024268023199,2.23268219380005,4
2006-01-25,2006,4,1,6,2217,25,0.0859647987374465,2.29090560045325,9
2006-01-26,2006,4,1,6,2218,26,0.103101697447435,2.35055752846073,5
2006-01-27,2006,4,1,6,2219,27,0.120208044899353,2.41165218690356,6
2006-01-28,2006,4,1,6,2220,28,0.137278772113265,2.47420258980415,3
2006-01-29,2006,4,1,6,2221,29,0.154308820664281,2.53822046458015,6
2006-01-30,2006,5,1,6,2222,30,0.171293144181478,2.60371615844582,10
2006-01-31,2006,5,1,6,2223,31,0.188226709843244,2.67069854294449,6
2006-02-01,2006,5,2,6,2224,32,0.205104499868619,2.73917491681572,9
2006-02-02,2006,5,2,6,2225,33,0.221921513004166,2.8091509074215,7
2006-02-03,2006,5,2,6,2226,34,0.23867276600595,2.88063037097724,7
2006-02-04,2006,5,2,6,2227,35,0.255353295116187,2.9536152918543,5
2006-02-05,2006,5,2,6,2228,36,0.271958157534106,3.02810568124236,5
2006-02-06,2006,6,2,6,2229,37,0.288482432880609,3.10409947548175,6
2006-02-07,2006,6,2,6,2230,38,0.304921224656289,3.18159243439674,9
2006-02-08,2006,6,2,6,2231,39,0.321269661692364,3.26057803998228,8
2006-02-09,2006,6,2,6,2232,40,0.337522899594113,3.34104739581747,11
2006-02-10,2006,6,2,6,2233,41,0.353676122176372,3.42298912759888,10
2006-02-11,2006,6,2,6,2234,42,0.369724542890673,3.50638928520675,7
2006-02-12,2006,6,2,6,2235,43,0.385663406243607,3.59123124673557,8
2006-02-13,2006,7,2,6,2236,44,0.401487989205973,3.67749562493787,6
2006-02-14,2006,7,2,6,2237,45,0.417193602612317,3.76516017654696,8
2006-02-15,2006,7,2,6,2238,46,0.432775592550431,3.85419971495865,13
2006-02-16,2006,7,2,6,2239,47,0.448229341740411,3.94458602676582,11
2006-02-17,2006,7,2,6,2240,48,0.463550270902851,4.03628779265096,7
2006-02-18,2006,7,2,6,2241,49,0.478733840115789,4.12927051315172,9
2006-02-19,2006,7,2,6,2242,50,0.493775550159977,4.2234964398214,8
2006-02-20,2006,8,2,6,2243,51,0.508670943852104,4.31892451231214,5
2006-02-21,2006,8,2,6,2244,52,0.52341560736555,4.41551030191047,8
2006-02-22,2006,8,2,6,2245,53,0.5380051715383,4.5132059620553,5
2006-02-23,2006,8,2,6,2246,54,0.55243531316762,4.61196018636522,7
2006-02-24,2006,8,2,6,2247,55,0.566701756291118,4.71171817469613,5
2006-02-25,2006,8,2,6,2248,56,0.580800273453801,4.81242160774121,6
2006-02-26,2006,8,2,6,2249,57,0.594726686960763,4.91400863067294,8
2006-02-27,2006,9,2,6,2250,58,0.608476870115126,5.01641384631113,10
2006-02-28,2006,9,2,6,2251,59,0.622046748440868,5.11956831828179,17
2006-03-01,2006,9,3,6,2252,60,0.635432300890177,5.2233995846093,15
2006-03-02,2006,9,3,6,2253,61,0.648629561034981,5.32783168215778,15
2006-03-03,2006,9,3,6,2254,62,0.661634618242278,5.43278518230797,12
2006-03-04,2006,9,3,6,2255,63,0.674443618832946,5.5381772382227,10
2006-03-05,2006,9,3,6,2256,64,0.687052767223667,5.64392164401672,13
2006-03-06,2006,10,3,6,2257,65,0.699458327051647,5.74992890610673,9
2006-03-07,2006,10,3,6,2258,66,0.711656622281775,5.85610632697322,9
2006-03-08,2006,10,3,6,2259,67,0.723644038295912,5.96235810151886,9
2006-03-09,2006,10,3,6,2260,68,0.735417022963986,6.06858542615786,13
2006-03-10,2006,10,3,6,2261,69,0.746972087696555,6.17468662071736,13
2006-03-11,2006,10,3,6,2262,70,0.758305808478562,6.28055726317622,11
2006-03-12,2006,10,3,6,2263,71,0.769414826883938,6.38609033720772,15
2006-03-13,2006,11,3,6,2264,72,0.780295851070776,6.4911763924321,13
2006-03-14,2006,11,3,6,2265,73,0.790945656756777,6.59570371722231,14
2006-03-15,2006,11,3,6,2266,74,0.801361088174677,6.69955852384164,13
2006-03-16,2006,11,3,6,2267,75,0.811539059007361,6.80262514562651,13
2006-03-17,2006,11,3,6,2268,76,0.821476553302414,6.90478624586139,12
2006-03-18,2006,11,3,6,2269,77,0.831170626365808,7.00592303792528,10
2006-03-19,2006,11,3,6,2270,78,0.840618405634478,7.1059155162228,10
2006-03-20,2006,12,3,6,2271,79,0.849817091527528,7.20464269734559,9
2006-03-21,2006,12,3,6,2272,80,0.858763958275803,7.30198287084434,11
2006-03-22,2006,12,3,6,2273,81,0.867456354729597,7.39781385892701,13
2006-03-23,2006,12,3,6,2274,82,0.875891705144243,7.49201328433562,12
2006-03-24,2006,12,3,6,2275,83,0.884067509943364,7.5844588455942,17
2006-03-25,2006,12,3,6,2276,84,0.891981346459549,7.67502859876156,17
2006-03-26,2006,12,3,6,2277,85,0.899630869652243,7.7636012447686,19
2006-03-27,2006,13,3,6,2278,86,0.907013812802636,7.85005642136841,17
2006-03-28,2006,13,3,6,2279,87,0.914127988185334,7.93427499868036,17
2006-03-29,2006,13,3,6,2280,88,0.920971287716635,8.01613937726695,19
2006-03-30,2006,13,3,6,2281,89,0.927541683579197,8.09553378764461,15
2006-03-31,2006,13,3,6,2282,90,0.933837228822925,8.17234459009708,15
2006-04-01,2006,13,4,6,2283,91,0.939856057941895,8.2464605736336,20
2006-04-02,2006,13,4,6,2284,92,0.945596387427143,8.31777325291331,16
2006-04-03,2006,14,4,6,2285,93,0.951056516295153,8.38617716194255,10
2006-04-04,2006,14,4,6,2286,94,0.956234826591906,8.4515701433443,14
2006-04-05,2006,14,4,6,2287,95,0.961129783872301,8.51385363199696,12
2006-04-06,2006,14,4,6,2288,96,0.965739937654855,8.57293293184584,14
2006-04-07,2006,14,4,6,2289,97,0.970063921851507,8.62871748470257,19
2006-04-08,2006,14,4,6,2290,98,0.97410045517242,8.6811211298674,24
2006-04-09,2006,14,4,6,2291,99,0.977848341505657,8.73006235343556,19
2006-04-10,2006,15,4,6,2292,100,0.981306470271609,8.77546452618186,19
2006-04-11,2006,15,4,6,2293,101,0.984473816752092,8.81725612895811,25
2006-04-12,2006,15,4,6,2294,102,0.987349442393986,8.85537096458424,19
2006-04-13,2006,15,4,6,2295,103,0.989932495087353,8.88974835526703,17
2006-04-14,2006,15,4,6,2296,104,0.992222209417932,8.92033332463975,16
2006-04-15,2006,15,4,6,2297,105,0.994217906893952,8.94707676358043,16
2006-04-16,2006,15,4,6,2298,106,0.995918996147179,8.9699355790374,18
2006-04-17,2006,16,4,6,2299,107,0.997324973108156,8.98887282516559,21
2006-04-18,2006,16,4,6,2300,108,0.998435421155564,9.00385781615714,20
2006-04-19,2006,16,4,6,2301,109,0.999250011239683,9.0148662202339,22
2006-04-20,2006,16,4,6,2302,110,0.999768501979891,9.0218801343566,21
2006-04-21,2006,16,4,6,2303,111,0.99999073973619,9.02488813929594,19
2006-04-22,2006,16,4,6,2304,112,0.999916658654738,9.02388533480358,17
2006-04-23,2006,16,4,6,2305,113,0.999546280687357,9.01887335471547,22
2006-04-24,2006,17,4,6,2306,114,0.998879715585034,9.00986036191538,20
2006-04-25,2006,17,4,6,2307,115,0.997917160865392,8.99686102318277,16
2006-04-26,2006,17,4,6,2308,116,0.99665890175417,8.97989646404485,12
2006-04-27,2006,17,4,6,2309,117,0.995105311100698,8.95899420384786,15
2006-04-28,2006,17,4,6,2310,118,0.993256849267414,8.93418807135619,17
2006-04-29,2006,17,4,6,2311,119,0.991114063993455,8.90551810127963,16
2006-04-30,2006,17,4,6,2312,120,0.988677590232341,8.873030412218,16
2006-05-01,2006,18,5,6,2313,121,0.98594814996383,8.83677706659814,14
2006-05-02,2006,18,5,6,2314,122,0.982926551979982,8.79681591326007,20
2006-05-03,2006,18,5,6,2315,123,0.97961369164549,8.75321041342711,20
2006-05-04,2006,18,5,6,2316,124,0.976010550632368,8.70602945086721,21
2006-05-05,2006,18,5,6,2317,125,0.972118196629061,8.6553471271209,27
2006-05-06,2006,18,5,6,2318,126,0.967937783024064,8.60124254273276,25
2006-05-07,2006,18,5,6,2319,127,0.963470548564149,8.54379956547996,23
2006-05-08,2006,19,5,6,2320,128,0.958717816987296,8.48310658664092,19
2006-05-09,2006,19,5,6,2321,129,0.953680996630446,8.41925626639058,20
2006-05-10,2006,19,5,6,2322,130,0.948361580012172,8.35234526944532,24
2006-05-11,2006,19,5,6,2323,131,0.942761143390421,8.28247399211055,19
2006-05-12,2006,19,5,6,2324,132,0.936881346295431,8.20974628190651,16
2006-05-13,2006,19,5,6,2325,133,0.930723931037979,8.13426915096408,16
2006-05-14,2006,19,5,6,2326,134,0.924290722193093,8.05615248439104,13
2006-05-15,2006,20,5,6,2327,135,0.917583626059394,7.97550874481135,13
2006-05-16,2006,20,5,6,2328,136,0.910604630094216,7.8924526742756,15
2006-05-17,2006,20,5,6,2329,137,0.903355802324685,7.8071009947289,19
2006-05-18,2006,20,5,6,2330,138,0.895839290734909,7.71957210820573,16
2006-05-19,2006,20,5,6,2331,139,0.888057322629493,7.6299857978965,15
2006-05-20,2006,20,5,6,2332,140,0.880012203973536,7.538462931202,13
2006-05-21,2006,20,5,6,2333,141,0.871706318709322,7.44512516585618,15
2006-05-22,2006,21,5,6,2334,142,0.863142128049912,7.35009466015795,13
2006-05-23,2006,21,5,6,2335,143,0.854322169749827,7.25349378830778,13
2006-05-24,2006,21,5,6,2336,144,0.845249057353063,7.15544486179561,16
2006-05-25,2006,21,5,6,2337,145,0.835925479418637,7.05606985773378,16
2006-05-26,2006,21,5,6,2338,146,0.82635419872391,6.95549015497231,17
2006-05-27,2006,21,5,6,2339,147,0.816538051445916,6.8538262787742,13
2006-05-28,2006,21,5,6,2340,148,0.806479946320945,6.75119765476718,14
2006-05-29,2006,22,5,6,2341,149,0.796182863782616,6.64772237282408,14
2006-05-30,2006,22,5,6,2342,150,0.785649855078715,6.54351696145892,15
2006-05-31,2006,22,5,6,2343,151,0.774884041367041,6.4386961732595,12
2006-06-01,2006,22,6,6,2344,152,0.763888612790543,6.33337278181025,16
2006-06-02,2006,22,6,6,2345,153,0.752666827532008,6.22765739049197,20
2006-06-03,2006,22,6,6,2346,154,0.741222010848596,6.12165825347846,18
2006-06-04,2006,22,6,6,2347,155,0.729557554086488,6.01548110918379,14
2006-06-05,2006,23,6,6,2348,156,0.717676913675962,5.90922902634904,16
2006-06-06,2006,23,6,6,2349,157,0.705583610107178,5.80300226289362,10
2006-06-07,2006,23,6,6,2350,158,0.693281226886978,5.69689813759475,9
2006-06-08,2006,23,6,6,2351,159,0.680773409477016,5.59101091459881,11
2006-06-09,2006,23,6,6,2352,160,0.668063864213534,5.48543170071095,14
2006-06-10,2006,23,6,6,2353,161,0.655156357209085,5.38024835535505,12
2006-06-11,2006,23,6,6,2354,162,0.642054713236564,5.27554541304385,8
2006-06-12,2006,24,6,6,2355,163,0.628762814595834,5.17140401815082,12
2006-06-13,2006,24,6,6,2356,164,0.615284599963328,5.06790187172956,10
2006-06-14,2006,24,6,6,2357,165,0.601624063224923,4.96511319008454,9
2006-06-15,2006,24,6,6,2358,166,0.587785252292473,4.86310867475824,11
2006-06-16,2006,24,6,6,2359,167,0.573772267904325,4.76195549356461,7
2006-06-17,2006,24,6,6,2360,168,0.559589262410177,4.6617172722673,10
2006-06-18,2006,24,6,6,2361,169,0.545240438540651,4.56245409647297,12
2006-06-19,2006,25,6,6,2362,170,0.530730048161933,4.46422252328564,12
2006-06-20,2006,25,6,6,2363,171,0.516062391015853,4.3670756022473,11
2006-06-21,2006,25,6,6,2364,172,0.501241813445776,4.27106290507241,8
2006-06-22,2006,25,6,6,2365,173,0.48627270710869,4.17623056367001,10
2006-06-23,2006,25,6,6,2366,174,0.471159507673864,4.08262131593672,9
2006-06-24,2006,25,6,6,2367,175,0.455906693508459,3.99027455879605,7
2006-06-25,2006,25,6,6,2368,176,0.440518784350495,3.89922640795537,8
2006-06-26,2006,26,6,6,2369,177,0.425000339969554,3.80950976385017,8
2006-06-27,2006,26,6,6,2370,178,0.409355958815621,3.72115438324671,5
2006-06-28,2006,26,6,6,2371,179,0.393590276656467,3.63418695597789,7
2006-06-29,2006,26,6,6,2372,180,0.377707965203965,3.54863118629347,6
2006-06-30,2006,26,6,6,2373,181,0.361713730729768,3.46450787831436,8
2006-07-01,2006,26,7,6,2374,182,0.345612312670734,3.38183502509138,7
2006-07-02,2006,26,7,6,2375,183,0.32940848222453,3.30062790078109,9
2006-07-03,2006,27,7,6,2376,184,0.313107040935827,3.2208991554658,6
2006-07-04,2006,27,7,6,2377,185,0.296712819273491,3.14265891216025,6
2006-07-05,2006,27,7,6,2378,186,0.280230675199216,3.06591486556465,6
2006-07-06,2006,27,7,6,2379,187,0.263665492728007,2.99067238214165,4
2006-07-07,2006,27,7,6,2380,188,0.247022180480936,2.91693460111421,5
2006-07-08,2006,27,7,6,2381,189,0.230305670230612,2.84470253600091,4
2006-07-09,2006,27,7,6,2382,190,0.213520915439796,2.77397517632588,8
2006-07-10,2006,28,7,6,2383,191,0.196672889793576,2.70474958916154,6
2006-07-11,2006,28,7,6,2384,192,0.179766585725562,2.63702102018352,4
2006-07-12,2006,28,7,6,2385,193,0.162807012938517,2.57078299393861,2
2006-07-13,2006,28,7,6,2386,194,0.145799196919875,2.50602741304821,2
2006-07-14,2006,28,7,6,2387,195,0.128748177452581,2.44274465609097,4
2006-07-15,2006,28,7,6,2388,196,0.111659007121695,2.38092367392977,5
2006-07-16,2006,28,7,6,2389,197,0.0945367498171991,2.32055208426898,2
2006-07-17,2006,29,7,6,2390,198,0.077386479233463,2.26161626424848,2
2006-07-18,2006,29,7,6,2391,199,0.060213277365793,2.20410144090106,3
2006-07-19,2006,29,7,6,2392,200,0.0430222330045306,2.14799177931939,6
2006-07-20,2006,29,7,6,2393,201,0.0258184402271331,2.09327046839738,4
2006-07-21,2006,29,7,6,2394,202,0.0086069968886887,2.03991980402926,3
2006-07-22,2006,29,7,6,2395,203,-0.00860699688868801,1.98792126966699,3
2006-07-23,2006,29,7,6,2396,204,-0.0258184402271324,1.93725561415356,4
2006-07-24,2006,30,7,6,2397,205,-0.0430222330045303,1.8879029267652,4
2006-07-25,2006,30,7,6,2398,206,-0.0602132773657928,1.83984270941127,4
2006-07-26,2006,30,7,6,2399,207,-0.0773864792334632,1.79305394595409,5
2006-07-27,2006,30,7,6,2400,208,-0.0945367498171993,1.74751516862511,2
2006-07-28,2006,30,7,6,2401,209,-0.111659007121694,1.70320452152566,4
2006-07-29,2006,30,7,6,2402,210,-0.128748177452581,1.66009982121261,2
2006-07-30,2006,30,7,6,2403,211,-0.145799196919874,1.61817861438001,3
2006-07-31,2006,31,7,6,2404,212,-0.162807012938516,1.57741823265753,2
2006-08-01,2006,31,8,6,2405,213,-0.179766585725562,1.53779584455586,2
2006-08-02,2006,31,8,6,2406,214,-0.196672889793576,1.49928850459749,1
2006-08-03,2006,31,8,6,2407,215,-0.213520915439796,1.46187319967866,3
2006-08-04,2006,31,8,6,2408,216,-0.230305670230612,1.42552689271529,2
2006-08-05,2006,31,8,6,2409,217,-0.247022180480935,1.39022656363145,4
2006-08-06,2006,31,8,6,2410,218,-0.263665492728007,1.35594924775435,4
2006-08-07,2006,32,8,6,2411,219,-0.280230675199216,1.32267207168449,4
2006-08-08,2006,32,8,6,2412,220,-0.29671281927349,1.29037228671347,3
2006-08-09,2006,32,8,6,2413,221,-0.313107040935827,1.25902729986535,3
2006-08-10,2006,32,8,6,2414,222,-0.32940848222453,1.22861470264037,3
2006-08-11,2006,32,8,6,2415,223,-0.345612312670733,1.19911229754181,1
2006-08-12,2006,32,8,6,2416,224,-0.361713730729767,1.17049812246861,3
2006-08-13,2006,32,8,6,2417,225,-0.377707965203965,1.14275047305784,2
2006-08-14,2006,33,8,6,2418,226,-0.393590276656466,1.11584792306138,4
2006-08-15,2006,33,8,6,2419,227,-0.409355958815621,1.08976934284208,3
2006-08-16,2006,33,8,6,2420,228,-0.425000339969554,1.06449391607444,2
2006-08-17,2006,33,8,6,2421,229,-0.440518784350495,1.04000115473446,2
2006-08-18,2006,33,8,6,2422,230,-0.455906693508459,1.01627091246278,4
2006-08-19,2006,33,8,6,2423,231,-0.471159507673864,0.993283396384327,2
2006-08-20,2006,33,8,6,2424,232,-0.48627270710869,0.971019177466349,2
2006-08-21,2006,34,8,6,2425,233,-0.501241813445776,0.949459199495431,2
2006-08-22,2006,34,8,6,2426,234,-0.516062391015853,0.928584786752458,2
2006-08-23,2006,34,8,6,2427,235,-0.530730048161933,0.908377650462656,1
2006-08-24,2006,34,8,6,2428,236,-0.545240438540651,0.888819894095937,1
2006-08-25,2006,34,8,6,2429,237,-0.559589262410176,0.869894017590724,1
2006-08-26,2006,34,8,6,2430,238,-0.573772267904324,0.85158292057222,0
2006-08-27,2006,34,8,6,2431,239,-0.587785252292473,0.833869904633844,0
2006-08-28,2006,35,8,6,2432,240,-0.601624063224923,0.816738674748244,1
2006-08-29,2006,35,8,6,2433,241,-0.615284599963328,0.800173339871857,1
2006-08-30,2006,35,8,6,2434,242,-0.628762814595835,0.784158412804639,1
2006-08-31,2006,35,8,6,2435,243,-0.642054713236564,0.768678809364079,1
2006-09-01,2006,35,9,6,2436,244,-0.655156357209085,0.753719846930201,1
2006-09-02,2006,35,9,6,2437,245,-0.668063864213533,0.739267242415778,1
2006-09-03,2006,35,9,6,2438,246,-0.680773409477016,0.725307109713569,0
2006-09-04,2006,36,9,6,2439,247,-0.693281226886977,0.711825956669957,0
2006-09-05,2006,36,9,6,2440,248,-0.705583610107177,0.698810681631992,1
2006-09-06,2006,36,9,6,2441,249,-0.717676913675962,0.686248569612498,2
2006-09-07,2006,36,9,6,2442,250,-0.729557554086488,0.674127288115597,2
2006-09-08,2006,36,9,6,2443,251,-0.741222010848596,0.662434882662786,2
2006-09-09,2006,36,9,6,2444,252,-0.752666827532008,0.651159772057455,1
2006-09-10,2006,36,9,6,2445,253,-0.763888612790543,0.640290743423694,0
2006-09-11,2006,37,9,6,2446,254,-0.774884041367041,0.629816947053085,1
2006-09-12,2006,37,9,6,2447,255,-0.785649855078714,0.619727891091238,1
2006-09-13,2006,37,9,6,2448,256,-0.796182863782615,0.610013436093895,0
2006-09-14,2006,37,9,6,2449,257,-0.806479946320945,0.600663789480553,2
2006-09-15,2006,37,9,6,2450,258,-0.816538051445916,0.591669499911799,2
2006-09-16,2006,37,9,6,2451,259,-0.826354198723909,0.583021451614839,3
2006-09-17,2006,37,9,6,2452,260,-0.835925479418637,0.574710858680061,2
2006-09-18,2006,38,9,6,2453,261,-0.845249057353063,0.566729259349929,1
2006-09-19,2006,38,9,6,2454,262,-0.854322169749827,0.55906851032001,1
2006-09-20,2006,38,9,6,2455,263,-0.863142128049912,0.55172078107053,1
2006-09-21,2006,38,9,6,2456,264,-0.871706318709322,0.544678548245513,0
2006-09-22,2006,38,9,6,2457,265,-0.880012203973536,0.537934590095289,0
2006-09-23,2006,38,9,6,2458,266,-0.888057322629493,0.531481980996957,1
2006-09-24,2006,38,9,6,2459,267,-0.895839290734909,0.525314086066259,1
2006-09-25,2006,39,9,6,2460,268,-0.903355802324684,0.519424555873251,1
2006-09-26,2006,39,9,6,2461,269,-0.910604630094216,0.513807321273153,2
2006-09-27,2006,39,9,6,2462,270,-0.917583626059393,0.508456588362827,1
2006-09-28,2006,39,9,6,2463,271,-0.924290722193093,0.503366833572442,0
