date,year,week,month,yearMinus2000,dailyrainfall,dayOfYear,seasonalEffect,mu,y
2002-05-18,2002,20,5,2,9.89378968486562,138,0.895839290734909,5.1745839309479,6
2002-05-19,2002,20,5,2,8.82539159618318,139,0.888057322629493,5.11453243129725,5
2002-05-20,2002,21,5,2,6.00827741902322,140,0.880012203973536,5.05318281908128,3
2002-05-21,2002,21,5,2,8.08820900740102,141,0.871706318709322,4.99061664391781,4
2002-05-22,2002,21,5,2,8.07390019064769,142,0.863142128049912,4.92691579096339,6
2002-05-23,2002,21,5,2,4.53975619981065,143,0.854322169749827,4.8621622900977,4
2002-05-24,2002,21,5,2,6.39019690221176,144,0.845249057353063,4.79643812916431,4
2002-05-25,2002,21,5,2,5.37414687220007,145,0.835925479418637,4.7298250718668,9
2002-05-26,2002,21,5,2,1.26004581572488,146,0.82635419872391,4.66240448088147,2
2002-05-27,2002,22,5,2,7.43100904859603,147,0.816538051445916,4.5942571467082,5
2002-05-28,2002,22,5,2,6.16339709842578,148,0.806479946320945,4.52546312273924,2
2002-05-29,2002,22,5,2,1.64449595147744,149,0.796182863782616,4.45610156698359,4
2002-05-30,2002,22,5,2,2.4322472861968,150,0.785649855078715,4.38625059084013,8
2002-05-31,2002,22,5,2,2.78089649742469,151,0.774884041367041,4.3159871152688,6
2002-06-01,2002,22,6,2,8.81995817646384,152,0.763888612790543,4.24538673466391,7
2002-06-02,2002,22,6,2,9.188193064183,153,0.752666827532008,4.17452358868877,4
2002-06-03,2002,23,6,2,9.36395255615935,154,0.741222010848596,4.10347024228613,8
2002-06-04,2002,23,6,2,2.51842084107921,155,0.729557554086488,4.0322975740346,2
2002-06-05,2002,23,6,2,6.6306746029295,156,0.717676913675962,3.96107467297742,5
2002-06-06,2002,23,6,2,2.62625008588657,157,0.705583610107178,3.88986874400777,1
2002-06-07,2002,23,6,2,9.40520902629942,158,0.693281226886978,3.81874502185286,3
2002-06-08,2002,23,6,2,8.21369642857462,159,0.680773409477016,3.74776669365963,6
2002-06-09,2002,23,6,2,9.4828706770204,160,0.668063864213534,3.67699483014592,3
2002-06-10,2002,24,6,2,6.62465997040272,161,0.655156357209085,3.60648832524477,6
2002-06-11,2002,24,6,2,5.68718080874533,162,0.642054713236564,3.53630384413466,2
2002-06-12,2002,24,6,2,4.04131175251678,163,0.628762814595834,3.46649577951574,5
2002-06-13,2002,24,6,2,3.67245354456827,164,0.615284599963328,3.39711621596186,5
2002-06-14,2002,24,6,2,1.22901395196095,165,0.601624063224923,3.32821490214963,2
2002-06-15,2002,24,6,2,1.00767086260021,166,0.587785252292473,3.25983923074026,4
2002-06-16,2002,24,6,2,7.16660636011511,167,0.573772267904325,3.1920342256659,6
2002-06-17,2002,25,6,2,5.24089470272884,168,0.559589262410177,3.12484253655135,0
2002-06-18,2002,25,6,2,1.05107669951394,169,0.545240438540651,3.05830443998325,3
2002-06-19,2002,25,6,2,1.28323460929096,170,0.530730048161933,2.99245784732217,5
2002-06-20,2002,25,6,2,4.19175345217809,171,0.516062391015853,2.92733831873953,5
2002-06-21,2002,25,6,2,4.74739621859044,172,0.501241813445776,2.86297908314925,3
2002-06-22,2002,25,6,2,1.47403297014534,173,0.48627270710869,2.79941106369472,4
2002-06-23,2002,25,6,2,2.31908475514501,174,0.471159507673864,2.73666290844478,3
2002-06-24,2002,26,6,2,7.91708953678608,175,0.455906693508459,2.67476102594701,2
2002-06-25,2002,26,6,2,8.58597264392301,176,0.440518784350495,2.61372962528403,2
2002-06-26,2002,26,6,2,6.94355329731479,177,0.425000339969554,2.55359076027726,1
2002-06-27,2002,26,6,2,9.30411722045392,178,0.409355958815621,2.49436437748366,1
2002-06-28,2002,26,6,2,2.79858274152502,179,0.393590276656467,2.43606836763322,1
2002-06-29,2002,26,6,2,0.0565439648926258,180,0.377707965203965,2.37871862015974,1
2002-06-30,2002,26,6,2,3.62474574241787,181,0.361713730729768,2.32232908048252,1
2002-07-01,2002,27,7,2,2.06182100344449,182,0.345612312670734,2.26691180970419,3
2002-07-02,2002,27,7,2,8.81441213889048,183,0.32940848222453,2.21247704639809,4
2002-07-03,2002,27,7,2,6.25085617648438,184,0.313107040935827,2.15903327016798,1
2002-07-04,2002,27,7,2,3.94280951702967,185,0.296712819273491,2.10658726667357,2
2002-07-05,2002,27,7,2,1.65998170617968,186,0.280230675199216,2.05514419382665,3
2002-07-06,2002,27,7,2,4.17672010371462,187,0.263665492728007,2.00470764887471,3
2002-07-07,2002,27,7,2,3.49709964590147,188,0.247022180480936,1.95527973610183,2
2002-07-08,2002,28,7,2,1.96140948450193,189,0.230305670230612,1.90686113488983,2
2002-07-09,2002,28,7,2,4.85525373369455,190,0.213520915439796,1.85945116789648,1
2002-07-10,2002,28,7,2,7.16341069899499,191,0.196672889793576,1.81304786912164,2
2002-07-11,2002,28,7,2,7.844641613774,192,0.179766585725562,1.76764805164636,0
2002-07-12,2002,28,7,2,8.28316854313016,193,0.162807012938517,1.72324737484457,2
2002-07-13,2002,28,7,2,6.66108831297606,194,0.145799196919875,1.67984041088105,1
2002-07-14,2002,28,7,2,4.21087383292615,195,0.128748177452581,1.63742071032421,2
2002-07-15,2002,29,7,2,7.44245942914859,196,0.111659007121695,1.59598086671595,1
2002-07-16,2002,29,7,2,3.65934933768585,197,0.0945367498171991,1.55551257995528,0
2002-07-17,2002,29,7,2,2.27080072509125,198,0.077386479233463,1.51600671836599,3
2002-07-18,2002,29,7,2,2.52152401488274,199,0.060213277365793,1.47745337933202,3
2002-07-19,2002,29,7,2,5.04736496135593,200,0.0430222330045306,1.43984194839755,1
2002-07-20,2002,29,7,2,8.7343124859035,201,0.0258184402271331,1.40316115674118,1
2002-07-21,2002,29,7,2,2.71996694384143,202,0.0086069968886887,1.3673991369459,0
2002-07-22,2002,30,7,2,2.10572841577232,203,-0.00860699688868801,1.3325434769984,1
2002-07-23,2002,30,7,2,9.20135888038203,204,-0.0258184402271324,1.29858127246221,2
2002-07-24,2002,30,7,2,3.77555852523074,205,-0.0430222330045303,1.26549917678007,1
2002-07-25,2002,30,7,2,2.64315035426989,206,-0.0602132773657928,1.23328344967089,0
2002-07-26,2002,30,7,2,6.97715825168416,207,-0.0773864792334632,1.20192000359633,1
2002-07-27,2002,30,7,2,1.90873999614269,208,-0.0945367498171993,1.17139444828076,1
2002-07-28,2002,30,7,2,1.65098260389641,209,-0.111659007121694,1.14169213327719,0
2002-07-29,2002,31,7,2,1.16418900666758,210,-0.128748177452581,1.11279818857899,0
2002-07-30,2002,31,7,2,2.43495057569817,211,-0.145799196919874,1.0846975632851,0
2002-07-31,2002,31,7,2,6.43440853571519,212,-0.162807012938516,1.05737506233245,1
2002-08-01,2002,31,8,2,3.64687197841704,213,-0.179766585725562,1.0308153813161,1
2002-08-02,2002,31,8,2,2.41951264208183,214,-0.196672889793576,1.00500313942249,2
2002-08-03,2002,31,8,2,0.243139134254307,215,-0.213520915439796,0.979922910506864,1
2002-08-04,2002,31,8,2,3.3525688177906,216,-0.230305670230612,0.955559252349953,0
2002-08-05,2002,32,8,2,6.27511516446248,217,-0.247022180480935,0.9318967341334,0
2002-08-06,2002,32,8,2,8.44642706913874,218,-0.263665492728007,0.908919962176685,3
2002-08-07,2002,32,8,2,5.0722862710245,219,-0.280230675199216,0.886613603981603,1
2002-08-08,2002,32,8,2,6.6295015043579,220,-0.29671281927349,0.864962410632883,0
2002-08-09,2002,32,8,2,5.47454982064664,221,-0.313107040935827,0.843951237605866,1
2002-08-10,2002,32,8,2,9.07467848854139,222,-0.32940848222453,0.823565064033959,0
2002-08-11,2002,32,8,2,5.33600506838411,223,-0.345612312670733,0.803789010490126,1
2002-08-12,2002,33,8,2,8.51841132622212,224,-0.361713730729767,0.78460835533779,0
2002-08-13,2002,33,8,2,9.75497922860086,225,-0.377707965203965,0.766008549707382,2
2002-08-14,2002,33,8,2,2.56906496128067,226,-0.393590276656466,0.747975231155274,2
2002-08-15,2002,33,8,2,3.14706219127402,227,-0.409355958815621,0.730494236062128,1
2002-08-16,2002,33,8,2,0.484797307290137,228,-0.425000339969554,0.713551610827676,1
2002-08-17,2002,33,8,2,1.71583185670897,229,-0.440518784350495,0.697133621918719,1
2002-08-18,2002,33,8,2,0.655253021977842,230,-0.455906693508459,0.68122676482673,0
2002-08-19,2002,34,8,2,4.52646700432524,231,-0.471159507673864,0.665817771990778,2
2002-08-20,2002,34,8,2,6.22815029462799,232,-0.48627270710869,0.650893619740731,1
2002-08-21,2002,34,8,2,4.06503572128713,233,-0.501241813445776,0.636441534314738,1
2002-08-22,2002,34,8,2,0.288692903704941,234,-0.516062391015853,0.622448997003902,0
2002-08-23,2002,34,8,2,6.79486773908138,235,-0.530730048161933,0.608903748475873,0
2002-08-24,2002,34,8,2,2.72520311176777,236,-0.545240438540651,0.59579379232778,1
2002-08-25,2002,34,8,2,2.93519654078409,237,-0.559589262410176,0.583107397917541,1
2002-08-26,2002,35,8,2,3.62782530253753,238,-0.573772267904324,0.570833102521134,0
2002-08-27,2002,35,8,2,7.95580904465169,239,-0.587785252292473,0.558959712861892,1
2002-08-28,2002,35,8,2,1.5616341563873,240,-0.601624063224923,0.54747630605633,0
2002-08-29,2002,35,8,2,5.04908568924293,241,-0.615284599963328,0.536372230019394,0
2002-08-30,2002,35,8,2,3.26923433691263,242,-0.628762814595835,0.525637103370439,1
2002-08-31,2002,35,8,2,8.096477848012,243,-0.642054713236564,0.51526081487955,0
2002-09-01,2002,35,9,2,8.07312291115522,244,-0.655156357209085,0.505233522492228,0
2002-09-02,2002,36,9,2,2.51059732632712,245,-0.668063864213533,0.495545651968785,2
2002-09-03,2002,36,9,2,5.31529071973637,246,-0.680773409477016,0.486187895173176,0
2002-09-04,2002,36,9,2,0.894810182508081,247,-0.693281226886977,0.477151208044368,0
2002-09-05,2002,36,9,2,2.52523779403418,248,-0.705583610107177,0.468426808281753,0
2002-09-06,2002,36,9,2,6.89782714936882,249,-0.717676913675962,0.460006172774541,0
2002-09-07,2002,36,9,2,4.57234862726182,250,-0.729557554086488,0.451881034803528,2
2002-09-08,2002,36,9,2,5.0420024828054,251,-0.741222010848596,0.444043381042132,0
2002-09-09,2002,37,9,2,6.82675836374983,252,-0.752666827532008,0.43648544838211,0
2002-09-10,2002,37,9,2,4.61190031142905,253,-0.763888612790543,0.429199720607964,0
2002-09-11,2002,37,9,2,2.01336574973539,254,-0.774884041367041,0.42217892494265,0
2002-09-12,2002,37,9,2,0.336305575910956,255,-0.785649855078714,0.415416028485848,0
2002-09-13,2002,37,9,2,6.65717020863667,256,-0.796182863782615,0.408904234564818,0
2002-09-14,2002,37,9,2,4.25840408541262,257,-0.806479946320945,0.402636979016545,0
2002-09-15,2002,37,9,2,2.59165423922241,258,-0.816538051445916,0.396607926418761,1
2002-09-16,2002,38,9,2,3.72129019582644,259,-0.826354198723909,0.390810966286224,1
2002-09-17,2002,38,9,2,7.17911195941269,260,-0.835925479418637,0.3852402092476,1
2002-09-18,2002,38,9,2,1.57618428114802,261,-0.845249057353063,0.379889983217188,0
2002-09-19,2002,38,9,2,4.63829966494814,262,-0.854322169749827,0.374754829574785,0
2002-09-20,2002,38,9,2,4.47325117886066,263,-0.863142128049912,0.369829499366016,1
2002-09-21,2002,38,9,2,4.31391903199255,264,-0.871706318709322,0.365108949534557,0
2002-09-22,2002,38,9,2,8.79957405151799,265,-0.880012203973536,0.360588339196837,0
2002-09-23,2002,39,9,2,3.23007155675441,266,-0.888057322629493,0.356263025968993,0
2002-09-24,2002,39,9,2,0.828605047427118,267,-0.895839290734909,0.352128562355104,0
2002-09-25,2002,39,9,2,2.80403035227209,268,-0.903355802324684,0.348180692204999,0
2002-09-26,2002,39,9,2,3.75374500406906,269,-0.910604630094216,0.344415347249269,0
2002-09-27,2002,39,9,2,0.500178723596036,270,-0.917583626059393,0.340828643718495,0
2002-09-28,2002,39,9,2,5.71354866260663,271,-0.924290722193093,0.337416879053093,1
2002-09-29,2002,39,9,2,2.06114920554683,272,-0.930723931037979,0.334176528709635,0
2002-09-30,2002,40,9,2,0.723278282675892,273,-0.936881346295431,0.331104243068982,0
2002-10-01,2002,40,10,2,0.466501587070525,274,-0.942761143390421,0.328196844451107,0
2002-10-02,2002,40,10,2,9.16780173545703,275,-0.948361580012172,0.325451324241002,1
2002-10-03,2002,40,10,2,6.64277244592086,276,-0.953680996630445,0.322864840129686,0
2002-10-04,2002,40,10,2,6.01417059078813,277,-0.958717816987296,0.320434713473925,0
2002-10-05,2002,40,10,2,3.63624769030139,278,-0.963470548564149,0.318158426777928,0
2002-10-06,2002,40,10,2,5.2924118260853,279,-0.967937783024064,0.316033621299953,1
2002-10-07,2002,41,10,2,4.79132158914581,280,-0.972118196629061,0.314058094786459,0
2002-10-08,2002,41,10,2,3.0547263729386,281,-0.976010550632368,0.312229799336169,1
2002-10-09,2002,41,10,2,3.91787073807791,282,-0.97961369164549,0.310546839396126,1
2002-10-10,2002,41,10,2,2.24828484933823,283,-0.982926551979982,0.309007469891644,0
2002-10-11,2002,41,10,2,6.96829922962934,284,-0.98594814996383,0.30761009449178,0
2002-10-12,2002,41,10,2,9.43958435673267,285,-0.98867759023234,0.30635326401181,0
2002-10-13,2002,41,10,2,0.958579161670059,286,-0.991114063993455,0.305235674953988,0
2002-10-14,2002,42,10,2,6.16547586861998,287,-0.993256849267414,0.304256168187695,1
2002-10-15,2002,42,10,2,9.5534985489212,288,-0.995105311100697,0.303413727769971,0
2002-10-16,2002,42,10,2,0.11618068208918,289,-0.99665890175417,0.30270747990725,0
2002-10-17,2002,42,10,2,3.07651828275993,290,-0.997917160865392,0.302136692059006,0
2002-10-18,2002,42,10,2,5.76396955410019,291,-0.998879715585034,0.301700772183907,0
2002-10-19,2002,42,10,2,3.80219909129664,292,-0.999546280687357,0.301399268128963,1
2002-10-20,2002,42,10,2,6.48708643158898,293,-0.999916658654738,0.301231867162041,0
2002-10-21,2002,43,10,2,2.56305624498054,294,-0.99999073973619,0.301198395648049,0
2002-10-22,2002,43,10,2,1.88550997525454,295,-0.999768501979891,0.301298818868968,1
2002-10-23,2002,43,10,2,6.07770778704435,296,-0.999250011239683,0.301533240987853,1
2002-10-24,2002,43,10,2,5.19216906512156,297,-0.998435421155564,0.301901905156829,0
2002-10-25,2002,43,10,2,0.423433831892908,298,-0.997324973108156,0.302405193768994,0
2002-10-26,2002,43,10,2,7.70894639659673,299,-0.995918996147179,0.303043628854105,0
2002-10-27,2002,43,10,2,3.12209718395025,300,-0.994217906893952,0.303817872617788,0
2002-10-28,2002,44,10,2,2.16019184561446,301,-0.992222209417932,0.304728728123938,0
2002-10-29,2002,44,10,2,4.45872513344511,302,-0.989932495087353,0.30577714011989,0
2002-10-30,2002,44,10,2,3.58587592840195,303,-0.987349442393986,0.306964196003806,1
2002-10-31,2002,44,10,2,3.42039614915848,304,-0.984473816752092,0.308291126933641,1
2002-11-01,2002,44,11,2,1.77093506557867,305,-0.981306470271609,0.309759309076912,1
2002-11-02,2002,44,11,2,9.39714039908722,306,-0.977848341505657,0.311370265000377,0
2002-11-03,2002,44,11,2,1.8589108902961,307,-0.974100455172421,0.313125665198565,0
2002-11-04,2002,45,11,2,8.06587984319776,308,-0.970063921851507,0.315027329759974,0
2002-11-05,2002,45,11,2,4.46870507672429,309,-0.965739937654855,0.317077230169556,0
2002-11-06,2002,45,11,2,6.36307660257444,310,-0.961129783872301,0.319277491245931,0
2002-11-07,2002,45,11,2,2.98038888489828,311,-0.956234826591906,0.321630393211576,2
2002-11-08,2002,45,11,2,1.04114722460508,312,-0.951056516295154,0.324138373893998,0
2002-11-09,2002,45,11,2,3.01982879173011,313,-0.945596387427143,0.326804031055663,0
2002-11-10,2002,45,11,2,6.8290277896449,314,-0.939856057941895,0.329630124850194,0
2002-11-11,2002,46,11,2,1.22852647909895,315,-0.933837228822925,0.332619580402049,0
2002-11-12,2002,46,11,2,8.08648191392422,316,-0.927541683579197,0.335775490506591,0
2002-11-13,2002,46,11,2,1.03753810748458,317,-0.920971287716635,0.339101118447098,1
2002-11-14,2002,46,11,2,2.93366705998778,318,-0.914127988185334,0.342599900924931,0
2002-11-15,2002,46,11,2,1.16363221546635,319,-0.907013812802636,0.34627545109863,0
2002-11-16,2002,46,11,2,5.77084045857191,320,-0.899630869652243,0.350131561727326,1
2002-11-17,2002,46,11,2,2.99472563900054,321,-0.891981346459549,0.354172208413356,0
2002-11-18,2002,47,11,2,6.55011873226613,322,-0.884067509943364,0.358401552938492,0
2002-11-19,2002,47,11,2,2.2495269193314,323,-0.875891705144243,0.362823946687662,1
2002-11-20,2002,47,11,2,5.51920438883826,324,-0.867456354729597,0.367443934153449,0
2002-11-21,2002,47,11,2,8.68995735887438,325,-0.858763958275803,0.372266256514064,0
2002-11-22,2002,47,11,2,2.76056493399665,326,-0.849817091527528,0.377295855276841,0
2002-11-23,2002,47,11,2,0.497844298370183,327,-0.840618405634478,0.382537875978572,1
2002-11-24,2002,47,11,2,7.58579297922552,328,-0.831170626365808,0.387997671933323,1
2002-11-25,2002,48,11,2,9.02332031866536,329,-0.821476553302415,0.393680808017531,1
2002-11-26,2002,48,11,2,4.38830144004896,330,-0.811539059007361,0.399593064481388,0
2002-11-27,2002,48,11,2,8.90523022506386,331,-0.801361088174677,0.405740440774646,0
2002-11-28,2002,48,11,2,7.21059349831194,332,-0.790945656756778,0.412129159374037,0
2002-11-29,2002,48,11,2,7.97687683487311,333,-0.780295851070776,0.418765669598537,0
2002-11-30,2002,48,11,2,8.7855386803858,334,-0.769414826883938,0.4256566513977,0
2002-12-01,2002,48,12,2,0.911949267610908,335,-0.758305808478563,0.432809019097192,0
2002-12-02,2002,49,12,2,0.106529374606907,336,-0.746972087696555,0.440229925084561,1
2002-12-03,2002,49,12,2,3.40867663035169,337,-0.735417022963986,0.447926763417096,1
2002-12-04,2002,49,12,2,7.93945364188403,338,-0.723644038295912,0.455907173332408,0
2002-12-05,2002,49,12,2,6.62012837827206,339,-0.711656622281775,0.464179042641122,0
2002-12-06,2002,49,12,2,7.64890936668962,340,-0.699458327051647,0.472750510979725,0
2002-12-07,2002,49,12,2,6.06024564243853,341,-0.687052767223667,0.481629972900274,0
2002-12-08,2002,49,12,2,5.3889452572912,342,-0.674443618832946,0.490826080772271,1
2002-12-09,2002,50,12,2,2.05969813046977,343,-0.661634618242279,0.500347747470526,0
2002-12-10,2002,50,12,2,9.49255615938455,344,-0.648629561034982,0.510204148821409,1
2002-12-11,2002,50,12,2,3.58618898782879,345,-0.635432300890178,0.520404725778291,1
2002-12-12,2002,50,12,2,2.94801127864048,346,-0.622046748440868,0.530959186295485,1
2002-12-13,2002,50,12,2,9.66485723620281,347,-0.608476870115126,0.54187750686837,0
2002-12-14,2002,50,12,2,3.25385653181002,348,-0.594726686960764,0.553169933705792,1
2002-12-15,2002,50,12,2,2.02492187265307,349,-0.580800273453801,0.564846983499212,0
2002-12-16,2002,51,12,2,1.07075252803043,350,-0.566701756291118,0.576919443751398,1
2002-12-17,2002,51,12,2,2.33383663929999,351,-0.55243531316762,0.589398372625887,0
2002-12-18,2002,51,12,2,5.17646872904152,352,-0.538005171538299,0.602295098276691,1
2002-12-19,2002,51,12,2,2.19787547597662,353,-0.52341560736555,0.615621217616211,0
2002-12-20,2002,51,12,2,5.02774784574285,354,-0.508670943852104,0.629388594477613,0
2002-12-21,2002,51,12,2,6.95600829087198,355,-0.493775550159977,0.643609357126389,1
2002-12-22,2002,51,12,2,1.60211799899116,356,-0.478733840115788,0.658295895074281,0
2002-12-23,2002,52,12,2,9.07525400398299,357,-0.463550270902851,0.67346085514723,1
2002-12-24,2002,52,12,2,7.62764944229275,358,-0.448229341740411,0.689117136757638,1
2002-12-25,2002,52,12,2,9.33018918149173,359,-0.432775592550432,0.705277886329822,1
2002-12-26,2002,52,12,2,7.2583981580101,360,-0.417193602612317,0.721956490826371,0
2002-12-27,2002,52,12,2,9.28314134478569,361,-0.401487989205974,0.73916657032188,1
2002-12-28,2002,52,12,2,4.78107737377286,362,-0.385663406243607,0.756921969569619,1
2002-12-29,2002,52,12,2,0.0172397401183844,363,-0.369724542890673,0.775236748505739,1
2002-12-30,2003,1,12,3,7.57333321031183,364,-0.353676122176372,0.877644045002784,2
2002-12-31,2003,1,12,3,7.42263661930338,365,-0.337522899594114,0.899168933582694,2
2003-01-01,2003,1,1,3,7.92319990228862,1,-0.321269661692364,0.921359951244338,0
2003-01-02,2003,1,1,3,2.85306605044752,2,-0.304921224656289,0.944233457267462,1
2003-01-03,2003,1,1,3,0.1015495066531,3,-0.288482432880609,0.967805976475734,0
2003-01-04,2003,1,1,3,9.54187107272446,4,-0.271958157534106,0.992094180383392,0
2003-01-05,2003,1,1,3,1.87597402604297,5,-0.255353295116187,1.01711486673012,0
2003-01-06,2003,2,1,3,3.78742063883692,6,-0.23867276600595,1.04288493734352,1
2003-01-07,2003,2,1,3,7.37966317217797,7,-0.221921513004166,1.06942137426997,2
2003-01-08,2003,2,1,3,0.429237033240497,8,-0.205104499868619,1.09674121411668,0
2003-01-09,2003,2,1,3,9.33074860367924,9,-0.188226709843244,1.12486152054971,1
