date,year,week,month,fylke,yearMinus2000,dayOfSeries,dayOfYear,seasonalEffect,mu,y
2013-03-11,2013,11,3,6,13,12121,70,0.758305808478562,13,44
2013-03-12,2013,11,3,6,13,12122,71,0.769414826883938,13,38
2013-03-13,2013,11,3,6,13,12123,72,0.780295851070776,13,42
2013-03-14,2013,11,3,6,13,12124,73,0.790945656756777,13,39
2013-03-15,2013,11,3,6,13,12125,74,0.801361088174677,13,35
2013-03-16,2013,11,3,6,13,12126,75,0.811539059007361,14,45
2013-03-17,2013,11,3,6,13,12127,76,0.821476553302414,14,40
2013-03-18,2013,12,3,6,13,12128,77,0.831170626365808,14,46
2013-03-19,2013,12,3,6,13,12129,78,0.840618405634478,14,50
2013-03-20,2013,12,3,6,13,12130,79,0.849817091527528,15,44
2013-03-21,2013,12,3,6,13,12131,80,0.858763958275803,15,41
2013-03-22,2013,12,3,6,13,12132,81,0.867456354729597,15,39
2013-03-23,2013,12,3,6,13,12133,82,0.875891705144243,15,41
2013-03-24,2013,12,3,6,13,12134,83,0.884067509943364,15,45
2013-03-25,2013,13,3,6,13,12135,84,0.891981346459549,15,47
2013-03-26,2013,13,3,6,13,12136,85,0.899630869652243,16,44
2013-03-27,2013,13,3,6,13,12137,86,0.907013812802636,16,45
2013-03-28,2013,13,3,6,13,12138,87,0.914127988185334,16,54
2013-03-29,2013,13,3,6,13,12139,88,0.920971287716635,16,47
2013-03-30,2013,13,3,6,13,12140,89,0.927541683579197,16,40
2013-03-31,2013,13,3,6,13,12141,90,0.933837228822925,16,53
2013-04-01,2013,14,4,6,13,12142,91,0.939856057941895,17,49
2013-04-02,2013,14,4,6,13,12143,92,0.945596387427143,17,52
2013-04-03,2013,14,4,6,13,12144,93,0.951056516295153,17,48
2013-04-04,2013,14,4,6,13,12145,94,0.956234826591906,17,46
2013-04-05,2013,14,4,6,13,12146,95,0.961129783872301,17,54
2013-04-06,2013,14,4,6,13,12147,96,0.965739937654855,17,56
2013-04-07,2013,14,4,6,13,12148,97,0.970063921851507,17,58
2013-04-08,2013,15,4,6,13,12149,98,0.97410045517242,17,60
2013-04-09,2013,15,4,6,13,12150,99,0.977848341505657,18,56
2013-04-10,2013,15,4,6,13,12151,100,0.981306470271609,18,54
2013-04-11,2013,15,4,6,13,12152,101,0.984473816752092,18,55
2013-04-12,2013,15,4,6,13,12153,102,0.987349442393986,18,52
2013-04-13,2013,15,4,6,13,12154,103,0.989932495087353,18,58
2013-04-14,2013,15,4,6,13,12155,104,0.992222209417932,18,60
2013-04-15,2013,16,4,6,13,12156,105,0.994217906893952,18,56
2013-04-16,2013,16,4,6,13,12157,106,0.995918996147179,18,57
2013-04-17,2013,16,4,6,13,12158,107,0.997324973108156,18,59
2013-04-18,2013,16,4,6,13,12159,108,0.998435421155564,18,60
2013-04-19,2013,16,4,6,13,12160,109,0.999250011239683,18,56
2013-04-20,2013,16,4,6,13,12161,110,0.999768501979891,18,55
2013-04-21,2013,16,4,6,13,12162,111,0.99999073973619,18,55
2013-04-22,2013,17,4,6,13,12163,112,0.999916658654738,18,51
2013-04-23,2013,17,4,6,13,12164,113,0.999546280687357,18,49
2013-04-24,2013,17,4,6,13,12165,114,0.998879715585034,18,45
2013-04-25,2013,17,4,6,13,12166,115,0.997917160865392,18,47
2013-04-26,2013,17,4,6,13,12167,116,0.99665890175417,18,53
2013-04-27,2013,17,4,6,13,12168,117,0.995105311100698,18,51
2013-04-28,2013,17,4,6,13,12169,118,0.993256849267414,18,50
2013-04-29,2013,18,4,6,13,12170,119,0.991114063993455,18,57
2013-04-30,2013,18,4,6,13,12171,120,0.988677590232341,18,47
2013-05-01,2013,18,5,6,13,12172,121,0.98594814996383,18,54
2013-05-02,2013,18,5,6,13,12173,122,0.982926551979982,18,61
2013-05-03,2013,18,5,6,13,12174,123,0.97961369164549,18,58
2013-05-04,2013,18,5,6,13,12175,124,0.976010550632368,18,61
2013-05-05,2013,18,5,6,13,12176,125,0.972118196629061,17,60
2013-05-06,2013,19,5,6,13,12177,126,0.967937783024064,17,53
2013-05-07,2013,19,5,6,13,12178,127,0.963470548564149,17,49
2013-05-08,2013,19,5,6,13,12179,128,0.958717816987296,17,49
2013-05-09,2013,19,5,6,13,12180,129,0.953680996630446,17,47
2013-05-10,2013,19,5,6,13,12181,130,0.948361580012172,17,47
2013-05-11,2013,19,5,6,13,12182,131,0.942761143390421,17,51
2013-05-12,2013,19,5,6,13,12183,132,0.936881346295431,17,56
2013-05-13,2013,20,5,6,13,12184,133,0.930723931037979,16,49
2013-05-14,2013,20,5,6,13,12185,134,0.924290722193093,16,51
2013-05-15,2013,20,5,6,13,12186,135,0.917583626059394,16,42
2013-05-16,2013,20,5,6,13,12187,136,0.910604630094216,16,48
2013-05-17,2013,20,5,6,13,12188,137,0.903355802324685,16,51
2013-05-18,2013,20,5,6,13,12189,138,0.895839290734909,16,56
2013-05-19,2013,20,5,6,13,12190,139,0.888057322629493,15,49
2013-05-20,2013,21,5,6,13,12191,140,0.880012203973536,15,46
2013-05-21,2013,21,5,6,13,12192,141,0.871706318709322,15,42
2013-05-22,2013,21,5,6,13,12193,142,0.863142128049912,15,38
2013-05-23,2013,21,5,6,13,12194,143,0.854322169749827,15,42
2013-05-24,2013,21,5,6,13,12195,144,0.845249057353063,14,38
2013-05-25,2013,21,5,6,13,12196,145,0.835925479418637,14,44
2013-05-26,2013,21,5,6,13,12197,146,0.82635419872391,14,43
2013-05-27,2013,22,5,6,13,12198,147,0.816538051445916,14,36
2013-05-28,2013,22,5,6,13,12199,148,0.806479946320945,14,38
2013-05-29,2013,22,5,6,13,12200,149,0.796182863782616,13,37
2013-05-30,2013,22,5,6,13,12201,150,0.785649855078715,13,36
2013-05-31,2013,22,5,6,13,12202,151,0.774884041367041,13,35
2013-06-01,2013,22,6,6,13,12203,152,0.763888612790543,13,37
2013-06-02,2013,22,6,6,13,12204,153,0.752666827532008,13,35
2013-06-03,2013,23,6,6,13,12205,154,0.741222010848596,12,38
2013-06-04,2013,23,6,6,13,12206,155,0.729557554086488,12,42
2013-06-05,2013,23,6,6,13,12207,156,0.717676913675962,12,39
2013-06-06,2013,23,6,6,13,12208,157,0.705583610107178,12,37
2013-06-07,2013,23,6,6,13,12209,158,0.693281226886978,11,30
2013-06-08,2013,23,6,6,13,12210,159,0.680773409477016,11,30
2013-06-09,2013,23,6,6,13,12211,160,0.668063864213534,11,32
2013-06-10,2013,24,6,6,13,12212,161,0.655156357209085,11,31
2013-06-11,2013,24,6,6,13,12213,162,0.642054713236564,11,26
2013-06-12,2013,24,6,6,13,12214,163,0.628762814595834,10,27
2013-06-13,2013,24,6,6,13,12215,164,0.615284599963328,10,26
2013-06-14,2013,24,6,6,13,12216,165,0.601624063224923,10,30
2013-06-15,2013,24,6,6,13,12217,166,0.587785252292473,10,24
2013-06-16,2013,24,6,6,13,12218,167,0.573772267904325,10,22
2013-06-17,2013,25,6,6,13,12219,168,0.559589262410177,9,23
2013-06-18,2013,25,6,6,13,12220,169,0.545240438540651,9,22
2013-06-19,2013,25,6,6,13,12221,170,0.530730048161933,9,23
2013-06-20,2013,25,6,6,13,12222,171,0.516062391015853,9,26
2013-06-21,2013,25,6,6,13,12223,172,0.501241813445776,9,29
2013-06-22,2013,25,6,6,13,12224,173,0.48627270710869,8,34
2013-06-23,2013,25,6,6,13,12225,174,0.471159507673864,8,28
2013-06-24,2013,26,6,6,13,12226,175,0.455906693508459,8,25
2013-06-25,2013,26,6,6,13,12227,176,0.440518784350495,8,23
2013-06-26,2013,26,6,6,13,12228,177,0.425000339969554,8,22
2013-06-27,2013,26,6,6,13,12229,178,0.409355958815621,7,20
2013-06-28,2013,26,6,6,13,12230,179,0.393590276656467,7,18
2013-06-29,2013,26,6,6,13,12231,180,0.377707965203965,7,19
2013-06-30,2013,26,6,6,13,12232,181,0.361713730729768,7,22
2013-07-01,2013,27,7,6,13,12233,182,0.345612312670734,7,22
2013-07-02,2013,27,7,6,13,12234,183,0.32940848222453,7,23
2013-07-03,2013,27,7,6,13,12235,184,0.313107040935827,6,19
2013-07-04,2013,27,7,6,13,12236,185,0.296712819273491,6,18
2013-07-05,2013,27,7,6,13,12237,186,0.280230675199216,6,23
2013-07-06,2013,27,7,6,13,12238,187,0.263665492728007,6,23
2013-07-07,2013,27,7,6,13,12239,188,0.247022180480936,6,18
2013-07-08,2013,28,7,6,13,12240,189,0.230305670230612,6,15
2013-07-09,2013,28,7,6,13,12241,190,0.213520915439796,6,19
2013-07-10,2013,28,7,6,13,12242,191,0.196672889793576,5,12
2013-07-11,2013,28,7,6,13,12243,192,0.179766585725562,5,12
2013-07-12,2013,28,7,6,13,12244,193,0.162807012938517,5,12
2013-07-13,2013,28,7,6,13,12245,194,0.145799196919875,5,16
2013-07-14,2013,28,7,6,13,12246,195,0.128748177452581,5,17
2013-07-15,2013,29,7,6,13,12247,196,0.111659007121695,5,15
2013-07-16,2013,29,7,6,13,12248,197,0.0945367498171991,5,14
2013-07-17,2013,29,7,6,13,12249,198,0.077386479233463,5,16
2013-07-18,2013,29,7,6,13,12250,199,0.060213277365793,4,14
2013-07-19,2013,29,7,6,13,12251,200,0.0430222330045306,4,12
2013-07-20,2013,29,7,6,13,12252,201,0.0258184402271331,4,9
2013-07-21,2013,29,7,6,13,12253,202,0.0086069968886887,4,9
2013-07-22,2013,30,7,6,13,12254,203,-0.00860699688868801,4,10
2013-07-23,2013,30,7,6,13,12255,204,-0.0258184402271324,4,9
2013-07-24,2013,30,7,6,13,12256,205,-0.0430222330045303,4,13
2013-07-25,2013,30,7,6,13,12257,206,-0.0602132773657928,4,12
2013-07-26,2013,30,7,6,13,12258,207,-0.0773864792334632,4,12
2013-07-27,2013,30,7,6,13,12259,208,-0.0945367498171993,4,13
2013-07-28,2013,30,7,6,13,12260,209,-0.111659007121694,3,9
2013-07-29,2013,31,7,6,13,12261,210,-0.128748177452581,3,6
2013-07-30,2013,31,7,6,13,12262,211,-0.145799196919874,3,5
2013-07-31,2013,31,7,6,13,12263,212,-0.162807012938516,3,6
2013-08-01,2013,31,8,6,13,12264,213,-0.179766585725562,3,10
2013-08-02,2013,31,8,6,13,12265,214,-0.196672889793576,3,10
2013-08-03,2013,31,8,6,13,12266,215,-0.213520915439796,3,9
2013-08-04,2013,31,8,6,13,12267,216,-0.230305670230612,3,8
2013-08-05,2013,32,8,6,13,12268,217,-0.247022180480935,3,7
2013-08-06,2013,32,8,6,13,12269,218,-0.263665492728007,3,10
2013-08-07,2013,32,8,6,13,12270,219,-0.280230675199216,3,9
2013-08-08,2013,32,8,6,13,12271,220,-0.29671281927349,3,11
2013-08-09,2013,32,8,6,13,12272,221,-0.313107040935827,3,8
2013-08-10,2013,32,8,6,13,12273,222,-0.32940848222453,2,5
2013-08-11,2013,32,8,6,13,12274,223,-0.345612312670733,2,6
2013-08-12,2013,33,8,6,13,12275,224,-0.361713730729767,2,9
2013-08-13,2013,33,8,6,13,12276,225,-0.377707965203965,2,9
2013-08-14,2013,33,8,6,13,12277,226,-0.393590276656466,2,6
2013-08-15,2013,33,8,6,13,12278,227,-0.409355958815621,2,5
2013-08-16,2013,33,8,6,13,12279,228,-0.425000339969554,2,4
2013-08-17,2013,33,8,6,13,12280,229,-0.440518784350495,2,4
2013-08-18,2013,33,8,6,13,12281,230,-0.455906693508459,2,6
2013-08-19,2013,34,8,6,13,12282,231,-0.471159507673864,2,5
2013-08-20,2013,34,8,6,13,12283,232,-0.48627270710869,2,6
2013-08-21,2013,34,8,6,13,12284,233,-0.501241813445776,2,7
2013-08-22,2013,34,8,6,13,12285,234,-0.516062391015853,2,5
2013-08-23,2013,34,8,6,13,12286,235,-0.530730048161933,2,6
2013-08-24,2013,34,8,6,13,12287,236,-0.545240438540651,2,6
2013-08-25,2013,34,8,6,13,12288,237,-0.559589262410176,2,6
2013-08-26,2013,35,8,6,13,12289,238,-0.573772267904324,2,5
2013-08-27,2013,35,8,6,13,12290,239,-0.587785252292473,2,5
2013-08-28,2013,35,8,6,13,12291,240,-0.601624063224923,2,7
2013-08-29,2013,35,8,6,13,12292,241,-0.615284599963328,2,5
2013-08-30,2013,35,8,6,13,12293,242,-0.628762814595835,2,5
2013-08-31,2013,35,8,6,13,12294,243,-0.642054713236564,2,3
2013-09-01,2013,35,9,6,13,12295,244,-0.655156357209085,2,7
2013-09-02,2013,36,9,6,13,12296,245,-0.668063864213533,1,4
2013-09-03,2013,36,9,6,13,12297,246,-0.680773409477016,1,3
2013-09-04,2013,36,9,6,13,12298,247,-0.693281226886977,1,2
2013-09-05,2013,36,9,6,13,12299,248,-0.705583610107177,1,1
2013-09-06,2013,36,9,6,13,12300,249,-0.717676913675962,1,2
2013-09-07,2013,36,9,6,13,12301,250,-0.729557554086488,1,3
2013-09-08,2013,36,9,6,13,12302,251,-0.741222010848596,1,4
2013-09-09,2013,37,9,6,13,12303,252,-0.752666827532008,1,3
2013-09-10,2013,37,9,6,13,12304,253,-0.763888612790543,1,5
2013-09-11,2013,37,9,6,13,12305,254,-0.774884041367041,1,6
2013-09-12,2013,37,9,6,13,12306,255,-0.785649855078714,1,5
2013-09-13,2013,37,9,6,13,12307,256,-0.796182863782615,1,6
2013-09-14,2013,37,9,6,13,12308,257,-0.806479946320945,1,4
2013-09-15,2013,37,9,6,13,12309,258,-0.816538051445916,1,4
2013-09-16,2013,38,9,6,13,12310,259,-0.826354198723909,1,2
2013-09-17,2013,38,9,6,13,12311,260,-0.835925479418637,1,2
2013-09-18,2013,38,9,6,13,12312,261,-0.845249057353063,1,1
2013-09-19,2013,38,9,6,13,12313,262,-0.854322169749827,1,2
2013-09-20,2013,38,9,6,13,12314,263,-0.863142128049912,1,2
2013-09-21,2013,38,9,6,13,12315,264,-0.871706318709322,1,2
2013-09-22,2013,38,9,6,13,12316,265,-0.880012203973536,1,4
2013-09-23,2013,39,9,6,13,12317,266,-0.888057322629493,1,3
2013-09-24,2013,39,9,6,13,12318,267,-0.895839290734909,1,4
2013-09-25,2013,39,9,6,13,12319,268,-0.903355802324684,1,4
2013-09-26,2013,39,9,6,13,12320,269,-0.910604630094216,1,3
2013-09-27,2013,39,9,6,13,12321,270,-0.917583626059393,1,3
2013-09-28,2013,39,9,6,13,12322,271,-0.924290722193093,1,2
2013-09-29,2013,39,9,6,13,12323,272,-0.930723931037979,1,2
2013-09-30,2013,40,9,6,13,12324,273,-0.936881346295431,1,1
2013-10-01,2013,40,10,6,13,12325,274,-0.942761143390421,1,1
2013-10-02,2013,40,10,6,13,12326,275,-0.948361580012172,1,2
2013-10-03,2013,40,10,6,13,12327,276,-0.953680996630445,1,3
2013-10-04,2013,40,10,6,13,12328,277,-0.958717816987296,1,2
2013-10-05,2013,40,10,6,13,12329,278,-0.963470548564149,1,5
2013-10-06,2013,40,10,6,13,12330,279,-0.967937783024064,1,3
2013-10-07,2013,41,10,6,13,12331,280,-0.972118196629061,1,5
2013-10-08,2013,41,10,6,13,12332,281,-0.976010550632368,1,5
2013-10-09,2013,41,10,6,13,12333,282,-0.97961369164549,1,5
2013-10-10,2013,41,10,6,13,12334,283,-0.982926551979982,1,3
2013-10-11,2013,41,10,6,13,12335,284,-0.98594814996383,1,3
2013-10-12,2013,41,10,6,13,12336,285,-0.98867759023234,1,3
2013-10-13,2013,41,10,6,13,12337,286,-0.991114063993455,1,5
2013-10-14,2013,42,10,6,13,12338,287,-0.993256849267414,1,4
2013-10-15,2013,42,10,6,13,12339,288,-0.995105311100697,1,4
2013-10-16,2013,42,10,6,13,12340,289,-0.99665890175417,1,2
2013-10-17,2013,42,10,6,13,12341,290,-0.997917160865392,1,2
2013-10-18,2013,42,10,6,13,12342,291,-0.998879715585034,1,2
2013-10-19,2013,42,10,6,13,12343,292,-0.999546280687357,1,3
2013-10-20,2013,42,10,6,13,12344,293,-0.999916658654738,1,3
2013-10-21,2013,43,10,6,13,12345,294,-0.99999073973619,1,2
2013-10-22,2013,43,10,6,13,12346,295,-0.999768501979891,1,1
2013-10-23,2013,43,10,6,13,12347,296,-0.999250011239683,1,3
2013-10-24,2013,43,10,6,13,12348,297,-0.998435421155564,1,2
2013-10-25,2013,43,10,6,13,12349,298,-0.997324973108156,1,2
2013-10-26,2013,43,10,6,13,12350,299,-0.995918996147179,1,2
2013-10-27,2013,43,10,6,13,12351,300,-0.994217906893952,1,4
2013-10-28,2013,44,10,6,13,12352,301,-0.992222209417932,1,4
2013-10-29,2013,44,10,6,13,12353,302,-0.989932495087353,1,4
2013-10-30,2013,44,10,6,13,12354,303,-0.987349442393986,1,4
2013-10-31,2013,44,10,6,13,12355,304,-0.984473816752092,1,6
2013-11-01,2013,44,11,6,13,12356,305,-0.981306470271609,1,3
2013-11-02,2013,44,11,6,13,12357,306,-0.977848341505657,1,4
2013-11-03,2013,44,11,6,13,12358,307,-0.974100455172421,1,3
2013-11-04,2013,45,11,6,13,12359,308,-0.970063921851507,1,4
2013-11-05,2013,45,11,6,13,12360,309,-0.965739937654855,1,2
2013-11-06,2013,45,11,6,13,12361,310,-0.961129783872301,1,4
2013-11-07,2013,45,11,6,13,12362,311,-0.956234826591906,1,3
2013-11-08,2013,45,11,6,13,12363,312,-0.951056516295154,1,2
2013-11-09,2013,45,11,6,13,12364,313,-0.945596387427143,1,3
2013-11-10,2013,45,11,6,13,12365,314,-0.939856057941895,1,4
2013-11-11,2013,46,11,6,13,12366,315,-0.933837228822925,1,2
2013-11-12,2013,46,11,6,13,12367,316,-0.927541683579197,1,3
2013-11-13,2013,46,11,6,13,12368,317,-0.920971287716635,1,3
2013-11-14,2013,46,11,6,13,12369,318,-0.914127988185334,1,3
2013-11-15,2013,46,11,6,13,12370,319,-0.907013812802636,1,4
2013-11-16,2013,46,11,6,13,12371,320,-0.899630869652243,1,2
2013-11-17,2013,46,11,6,13,12372,321,-0.891981346459549,1,3
2013-11-18,2013,47,11,6,13,12373,322,-0.884067509943364,1,5
2013-11-19,2013,47,11,6,13,12374,323,-0.875891705144243,1,4
2013-11-20,2013,47,11,6,13,12375,324,-0.867456354729597,1,6
2013-11-21,2013,47,11,6,13,12376,325,-0.858763958275803,1,6
2013-11-22,2013,47,11,6,13,12377,326,-0.849817091527528,1,4
2013-11-23,2013,47,11,6,13,12378,327,-0.840618405634478,1,4
2013-11-24,2013,47,11,6,13,12379,328,-0.831170626365808,1,2
2013-11-25,2013,48,11,6,13,12380,329,-0.821476553302415,1,2
2013-11-26,2013,48,11,6,13,12381,330,-0.811539059007361,1,2
2013-11-27,2013,48,11,6,13,12382,331,-0.801361088174677,1,2
2013-11-28,2013,48,11,6,13,12383,332,-0.790945656756778,1,1
2013-11-29,2013,48,11,6,13,12384,333,-0.780295851070776,1,1
2013-11-30,2013,48,11,6,13,12385,334,-0.769414826883938,1,1
2013-12-01,2013,48,12,6,13,12386,335,-0.758305808478563,1,2
2013-12-02,2013,49,12,6,13,12387,336,-0.746972087696555,1,3
2013-12-03,2013,49,12,6,13,12388,337,-0.735417022963986,1,4
2013-12-04,2013,49,12,6,13,12389,338,-0.723644038295912,1,4
2013-12-05,2013,49,12,6,13,12390,339,-0.711656622281775,1,4
2013-12-06,2013,49,12,6,13,12391,340,-0.699458327051647,1,2
2013-12-07,2013,49,12,6,13,12392,341,-0.687052767223667,1,3
2013-12-08,2013,49,12,6,13,12393,342,-0.674443618832946,1,4
2013-12-09,2013,50,12,6,13,12394,343,-0.661634618242279,2,5
2013-12-10,2013,50,12,6,13,12395,344,-0.648629561034982,2,4
2013-12-11,2013,50,12,6,13,12396,345,-0.635432300890178,2,4
2013-12-12,2013,50,12,6,13,12397,346,-0.622046748440868,2,4
2013-12-13,2013,50,12,6,13,12398,347,-0.608476870115126,2,3
2013-12-14,2013,50,12,6,13,12399,348,-0.594726686960764,2,4
2013-12-15,2013,50,12,6,13,12400,349,-0.580800273453801,2,7
2013-12-16,2013,51,12,6,13,12401,350,-0.566701756291118,2,7
2013-12-17,2013,51,12,6,13,12402,351,-0.55243531316762,2,8
2013-12-18,2013,51,12,6,13,12403,352,-0.538005171538299,2,6
2013-12-19,2013,51,12,6,13,12404,353,-0.52341560736555,2,5
2013-12-20,2013,51,12,6,13,12405,354,-0.508670943852104,2,7
2013-12-21,2013,51,12,6,13,12406,355,-0.493775550159977,2,8
2013-12-22,2013,51,12,6,13,12407,356,-0.478733840115788,2,9
2013-12-23,2013,52,12,6,13,12408,357,-0.463550270902851,2,8
2013-12-24,2013,52,12,6,13,12409,358,-0.448229341740411,2,6
2013-12-25,2013,52,12,6,13,12410,359,-0.432775592550432,2,5
2013-12-26,2013,52,12,6,13,12411,360,-0.417193602612317,2,9
2013-12-27,2013,52,12,6,13,12412,361,-0.401487989205974,2,7
2013-12-28,2013,52,12,6,13,12413,362,-0.385663406243607,2,7
2013-12-29,2013,52,12,6,13,12414,363,-0.369724542890673,2,8
2013-12-30,2014,1,12,6,14,12415,364,-0.353676122176372,3,8
2013-12-31,2014,1,12,6,14,12416,365,-0.337522899594114,3,7
2014-01-01,2014,1,1,6,14,12417,1,-0.321269661692364,3,8
2014-01-02,2014,1,1,6,14,12418,2,-0.304921224656289,3,9
2014-01-03,2014,1,1,6,14,12419,3,-0.288482432880609,3,10
2014-01-04,2014,1,1,6,14,12420,4,-0.271958157534106,3,9
2014-01-05,2014,1,1,6,14,12421,5,-0.255353295116187,3,9
2014-01-06,2014,2,1,6,14,12422,6,-0.23867276600595,3,11
2014-01-07,2014,2,1,6,14,12423,7,-0.221921513004166,3,9
2014-01-08,2014,2,1,6,14,12424,8,-0.205104499868619,3,12
2014-01-09,2014,2,1,6,14,12425,9,-0.188226709843244,3,10
2014-01-10,2014,2,1,6,14,12426,10,-0.171293144181478,3,10
2014-01-11,2014,2,1,6,14,12427,11,-0.154308820664281,4,15
2014-01-12,2014,2,1,6,14,12428,12,-0.137278772113265,4,14
2014-01-13,2014,3,1,6,14,12429,13,-0.120208044899353,4,15
2014-01-14,2014,3,1,6,14,12430,14,-0.103101697447435,4,13
2014-01-15,2014,3,1,6,14,12431,15,-0.0859647987374465,4,15
2014-01-16,2014,3,1,6,14,12432,16,-0.0688024268023199,4,12
2014-01-17,2014,3,1,6,14,12433,17,-0.0516196672232538,4,11
2014-01-18,2014,3,1,6,14,12434,18,-0.0344216116227457,4,9
2014-01-19,2014,3,1,6,14,12435,19,-0.0172133561558347,4,14
2014-01-20,2014,4,1,6,14,12436,20,0,4,14
2014-01-21,2014,4,1,6,14,12437,21,0.0172133561558347,5,11
2014-01-22,2014,4,1,6,14,12438,22,0.0344216116227457,5,16
2014-01-23,2014,4,1,6,14,12439,23,0.0516196672232538,5,18
2014-01-24,2014,4,1,6,14,12440,24,0.0688024268023199,5,20
2014-01-25,2014,4,1,6,14,12441,25,0.0859647987374465,5,19
2014-01-26,2014,4,1,6,14,12442,26,0.103101697447435,5,17
2014-01-27,2014,5,1,6,14,12443,27,0.120208044899353,5,17
2014-01-28,2014,5,1,6,14,12444,28,0.137278772113265,6,16
2014-01-29,2014,5,1,6,14,12445,29,0.154308820664281,6,17
2014-01-30,2014,5,1,6,14,12446,30,0.171293144181478,6,23
2014-01-31,2014,5,1,6,14,12447,31,0.188226709843244,6,21
2014-02-01,2014,5,2,6,14,12448,32,0.205104499868619,6,19
2014-02-02,2014,5,2,6,14,12449,33,0.221921513004166,6,21
2014-02-03,2014,6,2,6,14,12450,34,0.23867276600595,6,18
2014-02-04,2014,6,2,6,14,12451,35,0.255353295116187,7,17
2014-02-05,2014,6,2,6,14,12452,36,0.271958157534106,7,18
2014-02-06,2014,6,2,6,14,12453,37,0.288482432880609,7,14
2014-02-07,2014,6,2,6,14,12454,38,0.304921224656289,7,22
2014-02-08,2014,6,2,6,14,12455,39,0.321269661692364,7,20
2014-02-09,2014,6,2,6,14,12456,40,0.337522899594113,7,18
2014-02-10,2014,7,2,6,14,12457,41,0.353676122176372,8,23
2014-02-11,2014,7,2,6,14,12458,42,0.369724542890673,8,25
2014-02-12,2014,7,2,6,14,12459,43,0.385663406243607,8,23
2014-02-13,2014,7,2,6,14,12460,44,0.401487989205973,8,26
2014-02-14,2014,7,2,6,14,12461,45,0.417193602612317,8,25
2014-02-15,2014,7,2,6,14,12462,46,0.432775592550431,9,22
2014-02-16,2014,7,2,6,14,12463,47,0.448229341740411,9,23
2014-02-17,2014,8,2,6,14,12464,48,0.463550270902851,9,20
2014-02-18,2014,8,2,6,14,12465,49,0.478733840115789,9,22
2014-02-19,2014,8,2,6,14,12466,50,0.493775550159977,9,28
2014-02-20,2014,8,2,6,14,12467,51,0.508670943852104,10,31
2014-02-21,2014,8,2,6,14,12468,52,0.52341560736555,10,33
2014-02-22,2014,8,2,6,14,12469,53,0.5380051715383,10,31
2014-02-23,2014,8,2,6,14,12470,54,0.55243531316762,10,32
2014-02-24,2014,9,2,6,14,12471,55,0.566701756291118,10,36
2014-02-25,2014,9,2,6,14,12472,56,0.580800273453801,11,39
2014-02-26,2014,9,2,6,14,12473,57,0.594726686960763,11,37
2014-02-27,2014,9,2,6,14,12474,58,0.608476870115126,11,35
2014-02-28,2014,9,2,6,14,12475,59,0.622046748440868,11,35
2014-03-01,2014,9,3,6,14,12476,60,0.635432300890177,12,34
2014-03-02,2014,9,3,6,14,12477,61,0.648629561034981,12,36
2014-03-03,2014,10,3,6,14,12478,62,0.661634618242278,12,35
2014-03-04,2014,10,3,6,14,12479,63,0.674443618832946,12,33
2014-03-05,2014,10,3,6,14,12480,64,0.687052767223667,13,31
2014-03-06,2014,10,3,6,14,12481,65,0.699458327051647,13,40
2014-03-07,2014,10,3,6,14,12482,66,0.711656622281775,13,39
2014-03-08,2014,10,3,6,14,12483,67,0.723644038295912,13,35
2014-03-09,2014,10,3,6,14,12484,68,0.735417022963986,14,38
2014-03-10,2014,11,3,6,14,12485,69,0.746972087696555,14,44
2014-03-11,2014,11,3,6,14,12486,70,0.758305808478562,14,40
2014-03-12,2014,11,3,6,14,12487,71,0.769414826883938,14,36
2014-03-13,2014,11,3,6,14,12488,72,0.780295851070776,14,35
2014-03-14,2014,11,3,6,14,12489,73,0.790945656756777,15,39
2014-03-15,2014,11,3,6,14,12490,74,0.801361088174677,15,41
