date,fylke,numberOfCows,year,week,month,season,seasonIntercept,yearMinus2000,dayOfSeries,mu,y
2014-12-07,1,5,2014,49,12,Winter,0,14,1802,16,32
2014-12-08,1,7,2014,50,12,Winter,0,14,1803,16,27
2014-12-09,1,10,2014,50,12,Winter,0,14,1804,16,28
2014-12-10,1,6,2014,50,12,Winter,0,14,1805,16,29
2014-12-11,1,5,2014,50,12,Winter,0,14,1806,16,30
2014-12-12,1,5,2014,50,12,Winter,0,14,1807,16,28
2014-12-13,1,2,2014,50,12,Winter,0,14,1808,16,28
2014-12-14,1,2,2014,50,12,Winter,0,14,1809,16,31
2014-12-15,1,3,2014,51,12,Winter,0,14,1810,16,32
2014-12-16,1,6,2014,51,12,Winter,0,14,1811,16,35
2014-12-17,1,5,2014,51,12,Winter,0,14,1812,16,32
2014-12-18,1,4,2014,51,12,Winter,0,14,1813,16,41
2014-12-19,1,4,2014,51,12,Winter,0,14,1814,16,35
2014-12-20,1,4,2014,51,12,Winter,0,14,1815,16,35
2014-12-21,1,7,2014,51,12,Winter,0,14,1816,16,44
2014-12-22,1,2,2014,52,12,Winter,0,14,1817,16,34
2014-12-23,1,7,2014,52,12,Winter,0,14,1818,16,32
2014-12-24,1,6,2014,52,12,Winter,0,14,1819,16,28
2014-12-25,1,5,2014,52,12,Winter,0,14,1820,16,24
2014-12-26,1,4,2014,52,12,Winter,0,14,1821,16,37
2014-12-27,1,6,2014,52,12,Winter,0,14,1822,16,35
2014-12-28,1,8,2014,52,12,Winter,0,14,1823,16,33
2014-12-29,1,9,2015,1,12,Winter,0,15,1824,20,36
2014-12-30,1,7,2015,1,12,Winter,0,15,1825,20,40
2014-12-31,1,6,2015,1,12,Winter,0,15,1826,20,39
2015-01-01,1,7,2015,1,1,Winter,0,15,1827,20,40
2015-01-02,1,6,2015,1,1,Winter,0,15,1828,20,43
2015-01-03,1,5,2015,1,1,Winter,0,15,1829,20,34
2015-01-04,1,6,2015,1,1,Winter,0,15,1830,20,39
2015-01-05,1,5,2015,2,1,Winter,0,15,1831,20,34
2015-01-06,1,5,2015,2,1,Winter,0,15,1832,20,38
2015-01-07,1,6,2015,2,1,Winter,0,15,1833,20,44
2015-01-08,1,6,2015,2,1,Winter,0,15,1834,20,42
2015-01-09,1,7,2015,2,1,Winter,0,15,1835,20,39
2015-01-10,1,8,2015,2,1,Winter,0,15,1836,20,32
2015-01-11,1,11,2015,2,1,Winter,0,15,1837,20,33
2015-01-12,1,9,2015,3,1,Winter,0,15,1838,20,32
2015-01-13,1,5,2015,3,1,Winter,0,15,1839,20,40
2015-01-14,1,5,2015,3,1,Winter,0,15,1840,20,43
2015-01-15,1,6,2015,3,1,Winter,0,15,1841,20,31
2015-01-16,1,8,2015,3,1,Winter,0,15,1842,20,35
2015-01-17,1,3,2015,3,1,Winter,0,15,1843,20,36
2015-01-18,1,5,2015,3,1,Winter,0,15,1844,20,42
2015-01-19,1,5,2015,4,1,Winter,0,15,1845,20,36
2015-01-20,1,8,2015,4,1,Winter,0,15,1846,20,36
2015-01-21,1,2,2015,4,1,Winter,0,15,1847,20,42
2015-01-22,1,4,2015,4,1,Winter,0,15,1848,20,41
2015-01-23,1,5,2015,4,1,Winter,0,15,1849,20,43
2015-01-24,1,8,2015,4,1,Winter,0,15,1850,20,38
2015-01-25,1,5,2015,4,1,Winter,0,15,1851,20,35
2015-01-26,1,4,2015,5,1,Winter,0,15,1852,20,41
2015-01-27,1,4,2015,5,1,Winter,0,15,1853,20,39
2015-01-28,1,6,2015,5,1,Winter,0,15,1854,20,37
2015-01-29,1,3,2015,5,1,Winter,0,15,1855,20,33
2015-01-30,1,5,2015,5,1,Winter,0,15,1856,20,44
2015-01-31,1,4,2015,5,1,Winter,0,15,1857,20,51
2015-02-01,1,2,2015,5,2,Winter,0,15,1858,20,47
2015-02-02,1,2,2015,6,2,Winter,0,15,1859,20,33
2015-02-03,1,2,2015,6,2,Winter,0,15,1860,20,38
2015-02-04,1,6,2015,6,2,Winter,0,15,1861,20,39
2015-02-05,1,1,2015,6,2,Winter,0,15,1862,20,38
2015-02-06,1,2,2015,6,2,Winter,0,15,1863,20,35
2015-02-07,1,8,2015,6,2,Winter,0,15,1864,20,42
2015-02-08,1,7,2015,6,2,Winter,0,15,1865,20,42
2015-02-09,1,4,2015,7,2,Winter,0,15,1866,20,41
2015-02-10,1,5,2015,7,2,Winter,0,15,1867,20,42
2015-02-11,1,5,2015,7,2,Winter,0,15,1868,20,42
2015-02-12,1,4,2015,7,2,Winter,0,15,1869,20,39
2015-02-13,1,2,2015,7,2,Winter,0,15,1870,20,40
2015-02-14,1,8,2015,7,2,Winter,0,15,1871,20,34
2015-02-15,1,7,2015,7,2,Winter,0,15,1872,20,32
2015-02-16,1,1,2015,8,2,Winter,0,15,1873,20,27
2015-02-17,1,5,2015,8,2,Winter,0,15,1874,20,35
2015-02-18,1,9,2015,8,2,Winter,0,15,1875,20,32
2015-02-19,1,8,2015,8,2,Winter,0,15,1876,20,29
2015-02-20,1,5,2015,8,2,Winter,0,15,1877,20,31
2015-02-21,1,9,2015,8,2,Winter,0,15,1878,20,37
2015-02-22,1,2,2015,8,2,Winter,0,15,1879,20,37
2015-02-23,1,5,2015,9,2,Winter,0,15,1880,20,38
2015-02-24,1,8,2015,9,2,Winter,0,15,1881,20,33
2015-02-25,1,7,2015,9,2,Winter,0,15,1882,20,34
2015-02-26,1,3,2015,9,2,Winter,0,15,1883,20,39
2015-02-27,1,6,2015,9,2,Winter,0,15,1884,20,40
2015-02-28,1,7,2015,9,2,Winter,0,15,1885,20,39
2015-03-01,1,6,2015,9,3,Spring,1,15,1886,55,75
2015-03-02,1,2,2015,10,3,Spring,1,15,1887,55,91
2015-03-03,1,5,2015,10,3,Spring,1,15,1888,55,100
2015-03-04,1,5,2015,10,3,Spring,1,15,1889,55,101
2015-03-05,1,3,2015,10,3,Spring,1,15,1890,55,117
2015-03-06,1,3,2015,10,3,Spring,1,15,1891,55,106
2015-03-07,1,7,2015,10,3,Spring,1,15,1892,55,111
2015-03-08,1,2,2015,10,3,Spring,1,15,1893,55,95
2015-03-09,1,4,2015,11,3,Spring,1,15,1894,55,103
2015-03-10,1,4,2015,11,3,Spring,1,15,1895,55,98
2015-03-11,1,1,2015,11,3,Spring,1,15,1896,55,106
2015-03-12,1,3,2015,11,3,Spring,1,15,1897,55,108
2015-03-13,1,3,2015,11,3,Spring,1,15,1898,55,109
2015-03-14,1,1,2015,11,3,Spring,1,15,1899,55,118
2015-03-15,1,3,2015,11,3,Spring,1,15,1900,55,107
2015-03-16,1,5,2015,12,3,Spring,1,15,1901,55,100
2015-03-17,1,6,2015,12,3,Spring,1,15,1902,55,103
2015-03-18,1,4,2015,12,3,Spring,1,15,1903,55,103
2015-03-19,1,8,2015,12,3,Spring,1,15,1904,55,99
2015-03-20,1,7,2015,12,3,Spring,1,15,1905,55,102
2015-03-21,1,6,2015,12,3,Spring,1,15,1906,55,108
2015-03-22,1,7,2015,12,3,Spring,1,15,1907,55,106
2015-03-23,1,5,2015,13,3,Spring,1,15,1908,55,110
2015-03-24,1,7,2015,13,3,Spring,1,15,1909,55,96
2015-03-25,1,3,2015,13,3,Spring,1,15,1910,55,97
2015-03-26,1,6,2015,13,3,Spring,1,15,1911,55,117
2015-03-27,1,6,2015,13,3,Spring,1,15,1912,55,120
2015-03-28,1,4,2015,13,3,Spring,1,15,1913,55,103
2015-03-29,1,8,2015,13,3,Spring,1,15,1914,55,109
2015-03-30,1,2,2015,14,3,Spring,1,15,1915,55,110
2015-03-31,1,8,2015,14,3,Spring,1,15,1916,55,102
2015-04-01,1,7,2015,14,4,Spring,1,15,1917,55,103
2015-04-02,1,7,2015,14,4,Spring,1,15,1918,55,120
2015-04-03,1,1,2015,14,4,Spring,1,15,1919,55,116
2015-04-04,1,4,2015,14,4,Spring,1,15,1920,55,112
2015-04-05,1,5,2015,14,4,Spring,1,15,1921,55,108
2015-04-06,1,8,2015,15,4,Spring,1,15,1922,55,110
2015-04-07,1,6,2015,15,4,Spring,1,15,1923,55,100
2015-04-08,1,8,2015,15,4,Spring,1,15,1924,55,100
2015-04-09,1,4,2015,15,4,Spring,1,15,1925,55,108
2015-04-10,1,3,2015,15,4,Spring,1,15,1926,55,115
2015-04-11,1,6,2015,15,4,Spring,1,15,1927,55,108
2015-04-12,1,5,2015,15,4,Spring,1,15,1928,55,105
2015-04-13,1,8,2015,16,4,Spring,1,15,1929,55,109
2015-04-14,1,5,2015,16,4,Spring,1,15,1930,55,103
2015-04-15,1,1,2015,16,4,Spring,1,15,1931,55,109
2015-04-16,1,8,2015,16,4,Spring,1,15,1932,55,109
2015-04-17,1,8,2015,16,4,Spring,1,15,1933,55,127
2015-04-18,1,4,2015,16,4,Spring,1,15,1934,55,122
2015-04-19,1,4,2015,16,4,Spring,1,15,1935,55,106
2015-04-20,1,5,2015,17,4,Spring,1,15,1936,55,117
2015-04-21,1,4,2015,17,4,Spring,1,15,1937,55,112
2015-04-22,1,1,2015,17,4,Spring,1,15,1938,55,101
2015-04-23,1,1,2015,17,4,Spring,1,15,1939,55,103
2015-04-24,1,8,2015,17,4,Spring,1,15,1940,55,100
2015-04-25,1,7,2015,17,4,Spring,1,15,1941,55,108
2015-04-26,1,3,2015,17,4,Spring,1,15,1942,55,118
2015-04-27,1,3,2015,18,4,Spring,1,15,1943,55,108
2015-04-28,1,7,2015,18,4,Spring,1,15,1944,55,124
2015-04-29,1,5,2015,18,4,Spring,1,15,1945,55,117
2015-04-30,1,5,2015,18,4,Spring,1,15,1946,55,112
2015-05-01,1,4,2015,18,5,Spring,1,15,1947,55,107
2015-05-02,1,3,2015,18,5,Spring,1,15,1948,55,101
2015-05-03,1,5,2015,18,5,Spring,1,15,1949,55,95
2015-05-04,1,7,2015,19,5,Spring,1,15,1950,55,100
2015-05-05,1,4,2015,19,5,Spring,1,15,1951,55,98
2015-05-06,1,2,2015,19,5,Spring,1,15,1952,55,105
2015-05-07,1,4,2015,19,5,Spring,1,15,1953,55,117
2015-05-08,1,6,2015,19,5,Spring,1,15,1954,55,124
2015-05-09,1,3,2015,19,5,Spring,1,15,1955,55,114
2015-05-10,1,2,2015,19,5,Spring,1,15,1956,55,117
2015-05-11,1,6,2015,20,5,Spring,1,15,1957,55,109
2015-05-12,1,9,2015,20,5,Spring,1,15,1958,55,96
2015-05-13,1,1,2015,20,5,Spring,1,15,1959,55,98
2015-05-14,1,4,2015,20,5,Spring,1,15,1960,55,116
2015-05-15,1,3,2015,20,5,Spring,1,15,1961,55,123
2015-05-16,1,4,2015,20,5,Spring,1,15,1962,55,133
2015-05-17,1,6,2015,20,5,Spring,1,15,1963,55,123
2015-05-18,1,4,2015,21,5,Spring,1,15,1964,55,113
2015-05-19,1,7,2015,21,5,Spring,1,15,1965,55,108
2015-05-20,1,9,2015,21,5,Spring,1,15,1966,55,107
2015-05-21,1,9,2015,21,5,Spring,1,15,1967,55,107
2015-05-22,1,9,2015,21,5,Spring,1,15,1968,55,122
2015-05-23,1,6,2015,21,5,Spring,1,15,1969,55,120
2015-05-24,1,5,2015,21,5,Spring,1,15,1970,55,121
2015-05-25,1,4,2015,22,5,Spring,1,15,1971,55,123
2015-05-26,1,1,2015,22,5,Spring,1,15,1972,55,111
2015-05-27,1,6,2015,22,5,Spring,1,15,1973,55,103
2015-05-28,1,7,2015,22,5,Spring,1,15,1974,55,89
2015-05-29,1,4,2015,22,5,Spring,1,15,1975,55,91
2015-05-30,1,4,2015,22,5,Spring,1,15,1976,55,103
2015-05-31,1,6,2015,22,5,Spring,1,15,1977,55,106
2015-06-01,1,5,2015,23,6,Summer,2,15,1978,148,213
2015-06-02,1,4,2015,23,6,Summer,2,15,1979,148,249
2015-06-03,1,5,2015,23,6,Summer,2,15,1980,148,285
2015-06-04,1,5,2015,23,6,Summer,2,15,1981,148,302
2015-06-05,1,4,2015,23,6,Summer,2,15,1982,148,294
2015-06-06,1,6,2015,23,6,Summer,2,15,1983,148,309
2015-06-07,1,3,2015,23,6,Summer,2,15,1984,148,298
2015-06-08,1,6,2015,24,6,Summer,2,15,1985,148,295
2015-06-09,1,6,2015,24,6,Summer,2,15,1986,148,301
2015-06-10,1,5,2015,24,6,Summer,2,15,1987,148,292
2015-06-11,1,5,2015,24,6,Summer,2,15,1988,148,288
2015-06-12,1,3,2015,24,6,Summer,2,15,1989,148,293
2015-06-13,1,3,2015,24,6,Summer,2,15,1990,148,301
2015-06-14,1,6,2015,24,6,Summer,2,15,1991,148,295
2015-06-15,1,6,2015,25,6,Summer,2,15,1992,148,312
2015-06-16,1,8,2015,25,6,Summer,2,15,1993,148,284
2015-06-17,1,8,2015,25,6,Summer,2,15,1994,148,283
2015-06-18,1,5,2015,25,6,Summer,2,15,1995,148,307
2015-06-19,1,6,2015,25,6,Summer,2,15,1996,148,324
2015-06-20,1,6,2015,25,6,Summer,2,15,1997,148,328
2015-06-21,1,2,2015,25,6,Summer,2,15,1998,148,330
2015-06-22,1,7,2015,26,6,Summer,2,15,1999,148,302
2015-06-23,1,5,2015,26,6,Summer,2,15,2000,148,310
2015-06-24,1,5,2015,26,6,Summer,2,15,2001,148,311
2015-06-25,1,8,2015,26,6,Summer,2,15,2002,148,291
2015-06-26,1,9,2015,26,6,Summer,2,15,2003,148,286
2015-06-27,1,8,2015,26,6,Summer,2,15,2004,148,293
2015-06-28,1,2,2015,26,6,Summer,2,15,2005,148,291
2015-06-29,1,4,2015,27,6,Summer,2,15,2006,148,319
2015-06-30,1,7,2015,27,6,Summer,2,15,2007,148,300
2015-07-01,1,3,2015,27,7,Summer,2,15,2008,148,289
2015-07-02,1,4,2015,27,7,Summer,2,15,2009,148,283
2015-07-03,1,5,2015,27,7,Summer,2,15,2010,148,298
2015-07-04,1,3,2015,27,7,Summer,2,15,2011,148,292
2015-07-05,1,3,2015,27,7,Summer,2,15,2012,148,288
2015-07-06,1,5,2015,28,7,Summer,2,15,2013,148,303
2015-07-07,1,6,2015,28,7,Summer,2,15,2014,148,317
2015-07-08,1,9,2015,28,7,Summer,2,15,2015,148,303
2015-07-09,1,1,2015,28,7,Summer,2,15,2016,148,305
2015-07-10,1,4,2015,28,7,Summer,2,15,2017,148,301
2015-07-11,1,5,2015,28,7,Summer,2,15,2018,148,293
2015-07-12,1,4,2015,28,7,Summer,2,15,2019,148,309
2015-07-13,1,11,2015,29,7,Summer,2,15,2020,148,298
2015-07-14,1,5,2015,29,7,Summer,2,15,2021,148,303
2015-07-15,1,6,2015,29,7,Summer,2,15,2022,148,305
2015-07-16,1,6,2015,29,7,Summer,2,15,2023,148,295
2015-07-17,1,6,2015,29,7,Summer,2,15,2024,148,314
2015-07-18,1,4,2015,29,7,Summer,2,15,2025,148,307
2015-07-19,1,4,2015,29,7,Summer,2,15,2026,148,314
2015-07-20,1,6,2015,30,7,Summer,2,15,2027,148,314
2015-07-21,1,7,2015,30,7,Summer,2,15,2028,148,301
2015-07-22,1,4,2015,30,7,Summer,2,15,2029,148,322
2015-07-23,1,5,2015,30,7,Summer,2,15,2030,148,302
2015-07-24,1,4,2015,30,7,Summer,2,15,2031,148,288
2015-07-25,1,6,2015,30,7,Summer,2,15,2032,148,289
2015-07-26,1,7,2015,30,7,Summer,2,15,2033,148,304
2015-07-27,1,6,2015,31,7,Summer,2,15,2034,148,291
2015-07-28,1,5,2015,31,7,Summer,2,15,2035,148,292
2015-07-29,1,8,2015,31,7,Summer,2,15,2036,148,272
2015-07-30,1,7,2015,31,7,Summer,2,15,2037,148,289
2015-07-31,1,5,2015,31,7,Summer,2,15,2038,148,295
2015-08-01,1,2,2015,31,8,Summer,2,15,2039,148,288
2015-08-02,1,7,2015,31,8,Summer,2,15,2040,148,291
2015-08-03,1,3,2015,32,8,Summer,2,15,2041,148,278
2015-08-04,1,5,2015,32,8,Summer,2,15,2042,148,284
2015-08-05,1,4,2015,32,8,Summer,2,15,2043,148,295
2015-08-06,1,0,2015,32,8,Summer,2,15,2044,148,299
2015-08-07,1,1,2015,32,8,Summer,2,15,2045,148,291
2015-08-08,1,6,2015,32,8,Summer,2,15,2046,148,295
2015-08-09,1,8,2015,32,8,Summer,2,15,2047,148,290
2015-08-10,1,3,2015,33,8,Summer,2,15,2048,148,308
2015-08-11,1,5,2015,33,8,Summer,2,15,2049,148,306
2015-08-12,1,4,2015,33,8,Summer,2,15,2050,148,307
2015-08-13,1,4,2015,33,8,Summer,2,15,2051,148,308
2015-08-14,1,3,2015,33,8,Summer,2,15,2052,148,309
2015-08-15,1,3,2015,33,8,Summer,2,15,2053,148,301
2015-08-16,1,3,2015,33,8,Summer,2,15,2054,148,297
2015-08-17,1,3,2015,34,8,Summer,2,15,2055,148,285
2015-08-18,1,8,2015,34,8,Summer,2,15,2056,148,286
2015-08-19,1,3,2015,34,8,Summer,2,15,2057,148,297
2015-08-20,1,10,2015,34,8,Summer,2,15,2058,148,280
2015-08-21,1,6,2015,34,8,Summer,2,15,2059,148,293
2015-08-22,1,1,2015,34,8,Summer,2,15,2060,148,294
2015-08-23,1,4,2015,34,8,Summer,2,15,2061,148,295
2015-08-24,1,5,2015,35,8,Summer,2,15,2062,148,300
2015-08-25,1,3,2015,35,8,Summer,2,15,2063,148,297
2015-08-26,1,7,2015,35,8,Summer,2,15,2064,148,282
2015-08-27,1,8,2015,35,8,Summer,2,15,2065,148,290
2015-08-28,1,5,2015,35,8,Summer,2,15,2066,148,291
2015-08-29,1,2,2015,35,8,Summer,2,15,2067,148,271
2015-08-30,1,8,2015,35,8,Summer,2,15,2068,148,296
2015-08-31,1,5,2015,36,8,Summer,2,15,2069,148,303
2015-09-01,1,4,2015,36,9,Autumn,0,15,2070,20,167
2015-09-02,1,7,2015,36,9,Autumn,0,15,2071,20,98
2015-09-03,1,3,2015,36,9,Autumn,0,15,2072,20,73
2015-09-04,1,0,2015,36,9,Autumn,0,15,2073,20,52
2015-09-05,1,8,2015,36,9,Autumn,0,15,2074,20,42
2015-09-06,1,5,2015,36,9,Autumn,0,15,2075,20,40
2015-09-07,1,4,2015,37,9,Autumn,0,15,2076,20,43
2015-09-08,1,3,2015,37,9,Autumn,0,15,2077,20,41
2015-09-09,1,8,2015,37,9,Autumn,0,15,2078,20,38
2015-09-10,1,8,2015,37,9,Autumn,0,15,2079,20,33
2015-09-11,1,3,2015,37,9,Autumn,0,15,2080,20,38
2015-09-12,1,4,2015,37,9,Autumn,0,15,2081,20,40
2015-09-13,1,8,2015,37,9,Autumn,0,15,2082,20,38
2015-09-14,1,7,2015,38,9,Autumn,0,15,2083,20,36
2015-09-15,1,5,2015,38,9,Autumn,0,15,2084,20,34
2015-09-16,1,6,2015,38,9,Autumn,0,15,2085,20,39
2015-09-17,1,4,2015,38,9,Autumn,0,15,2086,20,39
2015-09-18,1,7,2015,38,9,Autumn,0,15,2087,20,41
2015-09-19,1,5,2015,38,9,Autumn,0,15,2088,20,41
2015-09-20,1,5,2015,38,9,Autumn,0,15,2089,20,38
2015-09-21,1,9,2015,39,9,Autumn,0,15,2090,20,44
2015-09-22,1,4,2015,39,9,Autumn,0,15,2091,20,45
2015-09-23,1,6,2015,39,9,Autumn,0,15,2092,20,38
2015-09-24,1,11,2015,39,9,Autumn,0,15,2093,20,41
2015-09-25,1,4,2015,39,9,Autumn,0,15,2094,20,43
2015-09-26,1,5,2015,39,9,Autumn,0,15,2095,20,40
2015-09-27,1,8,2015,39,9,Autumn,0,15,2096,20,40
2015-09-28,1,9,2015,40,9,Autumn,0,15,2097,20,41
2015-09-29,1,7,2015,40,9,Autumn,0,15,2098,20,44
2015-09-30,1,6,2015,40,9,Autumn,0,15,2099,20,44
2015-10-01,1,4,2015,40,10,Autumn,0,15,2100,20,39
2015-10-02,1,6,2015,40,10,Autumn,0,15,2101,20,33
2015-10-03,1,4,2015,40,10,Autumn,0,15,2102,20,36
2015-10-04,1,7,2015,40,10,Autumn,0,15,2103,20,37
2015-10-05,1,5,2015,41,10,Autumn,0,15,2104,20,41
2015-10-06,1,1,2015,41,10,Autumn,0,15,2105,20,45
2015-10-07,1,9,2015,41,10,Autumn,0,15,2106,20,44
2015-10-08,1,7,2015,41,10,Autumn,0,15,2107,20,36
2015-10-09,1,3,2015,41,10,Autumn,0,15,2108,20,31
2015-10-10,1,2,2015,41,10,Autumn,0,15,2109,20,40
2015-10-11,1,5,2015,41,10,Autumn,0,15,2110,20,41
2015-10-12,1,7,2015,42,10,Autumn,0,15,2111,20,44
2015-10-13,1,3,2015,42,10,Autumn,0,15,2112,20,41
2015-10-14,1,6,2015,42,10,Autumn,0,15,2113,20,36
2015-10-15,1,4,2015,42,10,Autumn,0,15,2114,20,50
2015-10-16,1,7,2015,42,10,Autumn,0,15,2115,20,50
2015-10-17,1,5,2015,42,10,Autumn,0,15,2116,20,44
2015-10-18,1,3,2015,42,10,Autumn,0,15,2117,20,43
2015-10-19,1,4,2015,43,10,Autumn,0,15,2118,20,48
2015-10-20,1,6,2015,43,10,Autumn,0,15,2119,20,43
2015-10-21,1,9,2015,43,10,Autumn,0,15,2120,20,39
2015-10-22,1,6,2015,43,10,Autumn,0,15,2121,20,50
2015-10-23,1,6,2015,43,10,Autumn,0,15,2122,20,52
2015-10-24,1,11,2015,43,10,Autumn,0,15,2123,20,48
2015-10-25,1,5,2015,43,10,Autumn,0,15,2124,20,48
2015-10-26,1,2,2015,44,10,Autumn,0,15,2125,20,42
2015-10-27,1,6,2015,44,10,Autumn,0,15,2126,20,48
2015-10-28,1,7,2015,44,10,Autumn,0,15,2127,20,47
2015-10-29,1,9,2015,44,10,Autumn,0,15,2128,20,45
2015-10-30,1,6,2015,44,10,Autumn,0,15,2129,20,42
2015-10-31,1,4,2015,44,10,Autumn,0,15,2130,20,36
2015-11-01,1,4,2015,44,11,Autumn,0,15,2131,20,40
2015-11-02,1,2,2015,45,11,Autumn,0,15,2132,20,35
2015-11-03,1,7,2015,45,11,Autumn,0,15,2133,20,48
2015-11-04,1,2,2015,45,11,Autumn,0,15,2134,20,41
2015-11-05,1,7,2015,45,11,Autumn,0,15,2135,20,42
2015-11-06,1,5,2015,45,11,Autumn,0,15,2136,20,43
2015-11-07,1,3,2015,45,11,Autumn,0,15,2137,20,38
2015-11-08,1,3,2015,45,11,Autumn,0,15,2138,20,44
2015-11-09,1,5,2015,46,11,Autumn,0,15,2139,20,33
2015-11-10,1,3,2015,46,11,Autumn,0,15,2140,20,38
2015-11-11,1,8,2015,46,11,Autumn,0,15,2141,20,48
2015-11-12,1,8,2015,46,11,Autumn,0,15,2142,20,50
2015-11-13,1,3,2015,46,11,Autumn,0,15,2143,20,46
2015-11-14,1,5,2015,46,11,Autumn,0,15,2144,20,45
2015-11-15,1,3,2015,46,11,Autumn,0,15,2145,20,40
2015-11-16,1,1,2015,47,11,Autumn,0,15,2146,20,38
2015-11-17,1,4,2015,47,11,Autumn,0,15,2147,20,42
2015-11-18,1,5,2015,47,11,Autumn,0,15,2148,20,42
2015-11-19,1,9,2015,47,11,Autumn,0,15,2149,20,47
2015-11-20,1,5,2015,47,11,Autumn,0,15,2150,20,41
2015-11-21,1,2,2015,47,11,Autumn,0,15,2151,20,41
2015-11-22,1,2,2015,47,11,Autumn,0,15,2152,20,43
2015-11-23,1,3,2015,48,11,Autumn,0,15,2153,20,46
2015-11-24,1,7,2015,48,11,Autumn,0,15,2154,20,31
2015-11-25,1,6,2015,48,11,Autumn,0,15,2155,20,34
2015-11-26,1,8,2015,48,11,Autumn,0,15,2156,20,33
2015-11-27,1,4,2015,48,11,Autumn,0,15,2157,20,30
2015-11-28,1,2,2015,48,11,Autumn,0,15,2158,20,40
2015-11-29,1,5,2015,48,11,Autumn,0,15,2159,20,35
2015-11-30,1,5,2015,49,11,Autumn,0,15,2160,20,36
2015-12-01,1,6,2015,49,12,Winter,0,15,2161,20,35
2015-12-02,1,4,2015,49,12,Winter,0,15,2162,20,33
2015-12-03,1,6,2015,49,12,Winter,0,15,2163,20,31
2015-12-04,1,2,2015,49,12,Winter,0,15,2164,20,34
2015-12-05,1,4,2015,49,12,Winter,0,15,2165,20,33
2015-12-06,1,5,2015,49,12,Winter,0,15,2166,20,31
2015-12-07,1,5,2015,50,12,Winter,0,15,2167,20,39
2015-12-08,1,5,2015,50,12,Winter,0,15,2168,20,38
2015-12-09,1,7,2015,50,12,Winter,0,15,2169,20,39
2015-12-10,1,6,2015,50,12,Winter,0,15,2170,20,41
2015-12-11,1,5,2015,50,12,Winter,0,15,2171,20,35
2015-12-12,1,3,2015,50,12,Winter,0,15,2172,20,46
2015-12-13,1,5,2015,50,12,Winter,0,15,2173,20,43
2015-12-14,1,3,2015,51,12,Winter,0,15,2174,20,45
2015-12-15,1,4,2015,51,12,Winter,0,15,2175,20,53
2015-12-16,1,6,2015,51,12,Winter,0,15,2176,20,52
2015-12-17,1,8,2015,51,12,Winter,0,15,2177,20,42
2015-12-18,1,6,2015,51,12,Winter,0,15,2178,20,37
2015-12-19,1,7,2015,51,12,Winter,0,15,2179,20,39
2015-12-20,1,7,2015,51,12,Winter,0,15,2180,20,43
2015-12-21,1,8,2015,52,12,Winter,0,15,2181,20,36
2015-12-22,1,3,2015,52,12,Winter,0,15,2182,20,36
2015-12-23,1,4,2015,52,12,Winter,0,15,2183,20,37
2015-12-24,1,5,2015,52,12,Winter,0,15,2184,20,37
2015-12-25,1,10,2015,52,12,Winter,0,15,2185,20,41
2015-12-26,1,4,2015,52,12,Winter,0,15,2186,20,41
2015-12-27,1,5,2015,52,12,Winter,0,15,2187,20,40
2015-12-28,1,3,2015,53,12,Winter,0,15,2188,20,40
2015-12-29,1,0,2015,53,12,Winter,0,15,2189,20,39
2015-12-30,1,4,2015,53,12,Winter,0,15,2190,20,40
2015-12-31,1,2,2015,53,12,Winter,0,15,2191,20,47
2010-01-01,2,6,2009,53,1,Winter,0,9,1,7,20
2010-01-02,2,7,2009,53,1,Winter,0,9,2,7,13
2010-01-03,2,5,2009,53,1,Winter,0,9,3,7,15
2010-01-04,2,4,2010,1,1,Winter,0,10,4,8,11
2010-01-05,2,2,2010,1,1,Winter,0,10,5,8,10
2010-01-06,2,12,2010,1,1,Winter,0,10,6,8,13
2010-01-07,2,4,2010,1,1,Winter,0,10,7,8,13
2010-01-08,2,4,2010,1,1,Winter,0,10,8,8,22
2010-01-09,2,8,2010,1,1,Winter,0,10,9,8,18
2010-01-10,2,3,2010,1,1,Winter,0,10,10,8,19
2010-01-11,2,4,2010,2,1,Winter,0,10,11,8,14
2010-01-12,2,4,2010,2,1,Winter,0,10,12,8,16
2010-01-13,2,3,2010,2,1,Winter,0,10,13,8,16
2010-01-14,2,5,2010,2,1,Winter,0,10,14,8,19
2010-01-15,2,5,2010,2,1,Winter,0,10,15,8,16
2010-01-16,2,1,2010,2,1,Winter,0,10,16,8,13
2010-01-17,2,2,2010,2,1,Winter,0,10,17,8,8
2010-01-18,2,6,2010,3,1,Winter,0,10,18,8,12
2010-01-19,2,4,2010,3,1,Winter,0,10,19,8,10
2010-01-20,2,0,2010,3,1,Winter,0,10,20,8,16
2010-01-21,2,7,2010,3,1,Winter,0,10,21,8,19
2010-01-22,2,3,2010,3,1,Winter,0,10,22,8,14
2010-01-23,2,4,2010,3,1,Winter,0,10,23,8,22
2010-01-24,2,4,2010,3,1,Winter,0,10,24,8,14
2010-01-25,2,4,2010,4,1,Winter,0,10,25,8,13
2010-01-26,2,5,2010,4,1,Winter,0,10,26,8,15
2010-01-27,2,6,2010,4,1,Winter,0,10,27,8,17
2010-01-28,2,6,2010,4,1,Winter,0,10,28,8,17
2010-01-29,2,4,2010,4,1,Winter,0,10,29,8,19
2010-01-30,2,5,2010,4,1,Winter,0,10,30,8,18
